adcode,context,npv_musd,display_y,display_row
340100,area,0.8297076731522316,14.797429985086985,14
340200,area,0.8217306530837377,15.103949888852213,14
340300,area,0.8472672668797231,15.030517427062481,14
340400,area,0.8834819728298985,15.00600944087082,14
340500,area,0.8288932810983168,14.902098441311196,14
340600,area,0.97100844390606,14.584600602028164,14
340700,area,0.818069792131067,15.0,14
340800,area,0.7750902279058931,14.796339255140815,14
341000,area,0.6639419661775159,15.0,14
341100,area,0.8687381437199104,15.224684231764378,14
341200,area,0.910425727693094,14.706137511101169,14
341300,area,0.9683778719294103,15.33222766370389,14
341500,area,0.7621554788274619,15.0,14
341600,area,0.9678138665627556,15.227539807754408,14
341700,area,0.7797243747858815,15.19979985869913,14
341800,area,0.768519521590249,15.102404500234702,14
370100,area,1.146147100179228,14.839888883987662,14
370200,area,1.2112520824949047,15.084477998677812,14
370300,area,1.096480072470668,15.385852017093,14
370400,area,1.0044579723523182,15.30977041477487,14
370500,area,1.258823587026891,15.297672970549943,14
370600,area,1.1747642380469672,15.102952220363939,14
370700,area,1.1213708137634126,14.177481443097776,14
370800,area,1.057213847958272,14.711754329621709,14
370900,area,1.137526559902592,14.940331804399218,14
371000,area,1.204399356407453,15.42075631263705,14
371100,area,1.098914256156122,15.11146445448918,14
371300,area,1.0019602751413175,15.205415840759951,14
371400,area,1.2267398029184602,15.342957878054367,14
371500,area,1.2033169769788956,14.623337009465793,14
371600,area,1.2033680660408226,14.496350174947857,14
371700,area,0.9815623785692036,15.426661113272594,14
410100,area,1.011412258586345,14.69685168898198,14
410200,area,1.064354697724965,15.099484919634268,14
410300,area,0.9586487111805787,14.895492327773454,14
410400,area,0.9053035806954917,15.20066140389202,14
410500,area,1.119628935541174,15.02514786807545,14
410600,area,1.0994800152662976,14.515048153311277,14
410700,area,1.0666369282051205,14.612163297391206,14
410800,area,1.0183440021547807,15.403013100115437,14
410900,area,1.1094829974841547,14.27391930081792,14
411000,area,1.0358313176421126,14.903475188046574,14
411100,area,0.9981710911960192,14.897218478917129,14
411200,area,1.019037524259238,14.595466016608427,14
411300,area,0.8653232199488985,14.832963708823293,14
411400,area,0.9567722216038448,15.0,14
411500,area,0.771494586410459,14.900315928922396,14
411600,area,0.99902973538022,14.792554184656769,14
411700,area,0.8863257438951067,14.641420935237722,14
460100,area,0.993717996553918,15.104599959191994,14
460200,area,1.024003623665111,15.0,14
460300,area,1.3347780273597545,15.289069074789861,14
460400,area,0.8836102546060612,15.316119937282192,14
630100,area,1.3503444274905205,15.12325411538762,14
630200,area,1.1768822640698022,14.548390476864817,14
632200,area,1.4557785717454033,15.021137824233193,14
632300,area,1.2449785395424218,14.90576183444447,14
632500,area,1.4108263340225404,14.960458626749556,14
632600,area,1.4908798800605532,15.021840570319487,14
632700,area,1.6025476699742858,14.966012374008415,14
632800,area,1.6395177281399265,15.0,14
640100,area,1.38966663844771,15.035920228256813,14
640200,area,1.4279844728116713,15.157613330029506,14
640300,area,1.330752395076095,14.781801326221029,14
640400,area,1.0521615759248195,14.815015705080473,14
640500,area,1.34155645567165,15.006538232720334,14
650100,area,1.321723600647046,15.086871951357814,14
650200,area,1.2788457099826458,15.096715114802535,14
650400,area,1.4401355368053885,14.931228692511528,14
650500,area,1.4498331651091083,14.831948292076493,14
652300,area,1.3069239118711944,14.580105383194969,14
652700,area,1.1149992949911047,15.200451087650656,14
652800,area,1.594098793756778,15.066626798344846,14
652900,area,1.4248481859181141,15.053461811496444,14
653000,area,1.5705529458311345,15.0,14
653100,area,1.61320816457141,14.86790058385294,14
653200,area,1.674807935390374,15.0,14
654000,area,1.1749062556352892,15.39379084811225,14
654200,area,1.2228212130952179,14.82887537770442,14
654300,area,1.2321592598439508,15.000785193162226,14
