context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd
cap,General,0.297,258,332,74,123,332,135,0,0,0,135,30615326.90499036,78201242.81852974,47585915.91353938,55093804.09390904,2754690.204695452,57848494.298604496,1319662.901668992,12279944.285991773,22402601.062282287,20411258.745634977
cap,New technology,0.297,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63509289.67289941,32893962.767909054,37733850.0,1886692.5,39620542.5,728774.852654143,8232840.0,14064435.0,15436575.0
cap,Matched gap,0.297,258,332,74,123,332,135,0,0,0,135,30615326.90499036,30615535.90499036,209.00000000000182,7508097.1803696705,375404.85901848355,7883502.039388155,1319662.901668992,5659413.618211594,1848683.5621580766,0.0
cap,General,0.298,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78386824.28722996,47771497.38223958,55445809.048871964,2772290.4524435983,58218099.501315564,1332423.8236313215,12487794.830827016,22478030.695488628,20479983.52255631
cap,New technology,0.298,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63636339.67289941,33021012.767909054,37860900.0,1893045.0,39753945.0,728774.852654143,8260560.0,14111790.0,15488550.0
cap,Matched gap,0.298,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000182,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580766,0.0
cap,General,0.299,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78572884.0491389,47957557.14414856,55631868.81078095,2781593.4405390476,58413462.25132,1332423.8236313215,12529700.182608323,22553460.328694984,20548708.29947764
cap,New technology,0.299,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63763389.67289941,33148062.767909054,37987950.0,1899397.5,39887347.5,728774.852654143,8288280.0,14159145.0,15540525.0
cap,Matched gap,0.299,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000182,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580766,0.0
cap,General,0.3,258,333,75,123,333,135,0,0,0,135,30615326.90499036,78758943.81104788,48143616.906057514,55817928.57268989,2790896.4286344945,58608825.001324385,1332423.8236313215,12571605.534389617,22628889.961901315,20617433.076398965
cap,New technology,0.3,258,330,72,123,0,135,330,0,0,123,30615326.90499036,63890439.67289941,33275112.767909054,38115000.0,1905750.0,40020750.0,728774.852654143,8316000.0,14206500.0,15592500.0
cap,Matched gap,0.3,258,333,75,123,333,135,0,0,0,135,30615326.90499036,30615536.90499036,210.00000000000182,7674521.666632379,383726.083331619,8058247.749963999,1332423.8236313215,5825838.104474304,1848683.5621580766,0.0
area,General,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,New technology,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,Matched gap,0.0,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.001,337,337,0,204,204,0,0,133,133,0,308817476.75422394,309126429.7086454,308952.95442143636,308952.95442144136,15447.64772107207,324400.60214251344,0.0,0.0,0.0,308952.95442144136
area,New technology,0.001,337,337,0,204,202,0,0,133,135,2,308817476.75422394,308963981.4839089,146504.72968489781,148152.37792282348,7407.618896141174,155559.99681896466,9017.359714258138,0.0,2194.850043301088,145957.5278795224
area,Matched gap,0.001,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.002,337,337,0,204,204,0,0,133,133,0,308817476.75422394,309435382.66306686,617905.9088428749,617905.9088428827,30895.29544214414,648801.2042850269,0.0,0.0,0.0,617905.9088428827
area,New technology,0.002,337,337,0,204,199,0,0,133,138,5,308817476.75422394,309112855.7333784,295378.979154386,302889.3059755502,15144.465298777512,318033.7712743277,22501.00920781593,0.0,10974.250216505441,291915.0557590448
area,Matched gap,0.002,337,337,0,204,204,0,0,133,133,0,308817476.75422394,308817476.75422394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,General,0.003,337,337,0,204,203,0,0,133,134,1,308817476.75422394,309744569.71003735,927092.9558133406,927754.1467624828,46387.70733812414,974141.854100607,4510.712771751587,0.0,3292.2750649516324,924461.8716975311
area,New technology,0.003,337,337,0,204,196,0,0,133,141,8,308817476.75422394,309266003.2348088,448526.48058483715,464210.7841581801,23210.53920790901,487421.32336608914,35955.76747426161,0.0,26338.20051961306,437872.5836385671
area,Matched gap,0.003,337,337,0,204,203,0,0,133,134,1,308817476.75422394,308817477.75422394,1.0,662.190949158743,33.109547457937154,695.3004966166802,4510.712771751587,0.0,662.190949158743,0.0
area,General,0.004,337,337,0,204,202,0,0,133,135,2,308817476.75422394,310054028.3463336,1236551.592109615,1238199.240347522,61909.96201737611,1300109.2023648983,9017.359714258138,0.0,8779.400173204353,1229419.8401743176
area,New technology,0.004,337,337,0,204,194,0,0,133,143,10,308817476.75422394,309421698.1917708,604221.4375467763,627727.1123841112,31386.35561920556,659113.4680033168,44895.955650693926,0.0,43897.000866021765,583830.1115180895
area,Matched gap,0.004,337,337,0,204,202,0,0,133,135,2,308817476.75422394,308817478.75422394,2.0,1649.648237920017,82.48241189600085,1732.130649816018,9017.359714258138,0.0,1649.648237920017,0.0
area,General,0.005,337,337,0,204,202,0,0,133,135,2,308817476.75422394,310363578.15642047,1546101.4021964893,1547749.0504344027,77387.45252172013,1625136.5029561229,9017.359714258138,0.0,10974.250216505441,1536774.8002178974
area,New technology,0.005,337,337,0,204,193,0,0,133,144,11,308817476.75422394,309579361.30099106,761884.5467671267,790146.0155883918,39507.300779419595,829653.3163678114,49355.48588451091,0.0,60358.376190779934,729787.6393976118
area,Matched gap,0.005,337,337,0,204,202,0,0,133,135,2,308817476.75422394,308817478.75422394,2.0,1649.648237920017,82.48241189600085,1732.130649816018,9017.359714258138,0.0,1649.648237920017,0.0
area,General,0.006,337,337,0,204,201,0,0,133,136,3,308817476.75422394,310673279.00990653,1855802.2556825907,1859089.4275176004,92954.47137588002,1952043.8988934804,13515.843327910545,0.0,19753.650389709794,1839335.7771278904
area,New technology,0.006,337,337,0,204,187,0,0,133,150,17,308817476.75422394,309739745.3775653,922268.6233413565,987682.5194854896,49384.12597427448,1037066.645459764,76004.94649467157,0.0,111937.3522083555,875745.167277134
area,Matched gap,0.006,337,337,0,204,201,0,0,133,136,3,308817476.75422394,308817479.75422394,3.0,3290.171835012734,164.5085917506367,3454.6804267633706,13515.843327910545,0.0,3290.171835012734,0.0
area,General,0.007,337,337,0,204,201,0,0,133,136,3,308817476.75422394,310983127.2478261,2165650.4936021864,2168937.6654372006,108446.88327186003,2277384.5487090605,13515.843327910545,0.0,23045.92545466143,2145891.7399825393
area,New technology,0.007,337,337,0,204,184,0,0,133,153,20,308817476.75422394,309906345.1571206,1088868.402896591,1175342.1981877328,58767.10990938664,1234109.3080971194,89298.63073118222,0.0,153639.5030310762,1021702.6951566567
area,Matched gap,0.007,337,337,0,204,201,0,0,133,136,3,308817476.75422394,308817479.75422394,3.0,3290.171835012734,164.5085917506367,3454.6804267633706,13515.843327910545,0.0,3290.171835012734,0.0
area,General,0.008,337,337,0,204,199,0,0,133,138,5,308817476.75422394,311293527.17608315,2476050.4218591545,2483560.7486803136,124178.03743401568,2607738.7861143295,22501.00920781593,0.0,43897.000866021765,2439663.747814292
area,New technology,0.008,337,337,0,204,180,0,0,133,157,24,308817476.75422394,310075690.3010547,1258213.5468307766,1378365.8271930835,68918.29135965418,1447284.1185527376,106953.56030225701,0.0,210705.60415690445,1167660.2230361789
area,Matched gap,0.008,337,337,0,204,199,0,0,133,138,5,308817476.75422394,308817481.75422394,5.0,7515.3268211539835,375.7663410576992,7891.093162211683,22501.00920781593,0.0,7515.3268211539835,0.0
area,General,0.009000000000000001,337,337,0,204,197,0,0,133,140,7,308817476.75422394,311604374.58650887,2786897.832284888,2799377.543254305,139968.87716271527,2939346.4204170206,31476.847223194538,0.0,69137.77636398429,2730239.766890321
area,New technology,0.009000000000000001,337,337,0,204,178,0,0,133,159,26,308817476.75422394,310248978.48609656,1431501.731872584,1570415.2059819289,78520.76029909645,1648935.9662810254,115757.00069765089,0.0,256797.45506622735,1313617.7509157013
area,Matched gap,0.009000000000000001,337,337,0,204,197,0,0,133,140,7,308817476.75422394,308817483.75422394,7.0,12486.710969436564,624.3355484718282,13111.046517908393,31476.847223194538,0.0,12486.710969436564,0.0
area,General,0.01,337,337,0,204,197,0,0,133,140,7,308817476.75422394,311915416.5357593,3097939.781535346,3110419.492504784,155520.9746252392,3265940.467130023,31476.847223194538,0.0,76819.7515155381,3033599.7409892455
area,New technology,0.01,337,337,0,204,175,0,0,133,162,29,308817476.75422394,310425160.5593672,1607683.8051432255,1777828.5350738815,88891.42675369408,1866719.9618275757,128923.54297573275,0.0,318253.25627865776,1459575.2787952237
area,Matched gap,0.01,337,337,0,204,197,0,0,133,140,7,308817476.75422394,308817483.75422394,7.0,12486.710969436564,624.3355484718282,13111.046517908393,31476.847223194538,0.0,12486.710969436564,0.0
area,General,0.011,337,337,0,204,196,0,0,133,141,8,308817476.75422394,312226536.5985658,3409059.8443418145,3424744.147915177,171237.20739575886,3595981.355310936,35955.76747426161,0.0,96573.40190524788,3328170.746009929
area,New technology,0.011,337,337,0,204,174,0,0,133,163,30,308817476.75422394,310603697.99841547,1786221.2441915553,1967683.0638194256,98384.1531909713,2066067.217010397,133301.05701313372,0.0,362150.2571446796,1605532.8066747459
area,Matched gap,0.011,337,337,0,204,196,0,0,133,141,8,308817476.75422394,308817484.75422394,8.0,15692.303573356825,784.6151786678413,16476.918752024667,35955.76747426161,0.0,15692.303573356825,0.0
area,General,0.012,337,337,0,204,195,0,0,133,142,9,308817476.75422394,312537934.8639236,3720458.1096996213,3739665.6589910095,186983.28294955048,3926648.94194056,40430.7045614024,0.0,118521.90233825876,3621143.756652751
area,New technology,0.012,337,337,0,204,172,0,0,133,165,32,308817476.75422394,310783671.5626417,1966194.8084176863,2172901.542868077,108645.07714340385,2281546.620011481,142023.45089508442,0.0,421411.20831380895,1751490.334554268
area,Matched gap,0.012,337,337,0,204,195,0,0,133,142,9,308817476.75422394,308817485.75422394,9.0,19216.54929137882,960.827464568941,20177.37675594776,40430.7045614024,0.0,19216.54929137882,0.0
area,General,0.013000000000000001,337,337,0,204,195,0,0,133,142,9,308817476.75422394,312849573.66883945,4032096.9146155347,4051304.463906927,202565.22319534636,4253869.687102273,40430.7045614024,0.0,128398.72753311368,3922905.736373813
area,New technology,0.013000000000000001,337,337,0,204,170,0,0,133,167,34,308817476.75422394,310966238.9756342,2148762.2214103057,2382509.7220033314,119125.48610016657,2501635.208103498,150723.39663553366,0.0,485061.85956954054,1897447.8624337912
area,Matched gap,0.013000000000000001,337,337,0,204,195,0,0,133,142,9,308817476.75422394,308817485.75422394,9.0,19216.54929137882,960.827464568941,20177.37675594776,40430.7045614024,0.0,19216.54929137882,0.0
area,General,0.014,337,337,0,204,195,0,0,133,142,9,308817476.75422394,313161212.4737555,4343735.7195314765,4362943.268822845,218147.16344114227,4581090.432263987,40430.7045614024,0.0,138275.55272796858,4224667.716094876
area,New technology,0.014,337,337,0,204,169,0,0,133,168,35,308817476.75422394,311149982.616665,2332505.8624410117,2581143.65092208,129057.18254610401,2710200.8334681843,155056.2456955489,0.0,537738.2606087667,2043405.3903133133
area,Matched gap,0.014,337,337,0,204,195,0,0,133,142,9,308817476.75422394,308817485.75422394,9.0,19216.54929137882,960.827464568941,20177.37675594776,40430.7045614024,0.0,19216.54929137882,0.0
area,General,0.015,337,337,0,204,194,0,0,133,143,10,308817476.75422394,313473029.5706162,4655552.816392219,4679058.491229556,233952.9245614778,4913011.415791034,44895.955650693926,0.0,164613.75324758166,4514444.737981974
area,New technology,0.015,337,337,0,204,167,0,0,133,170,37,308817476.75422394,311336305.12206423,2518828.367840281,2798433.805208888,139921.6902604444,2938355.495469332,163707.10540168692,0.0,609070.8870160518,2189362.9181928355
area,Matched gap,0.015,337,337,0,204,194,0,0,133,143,10,308817476.75422394,308817486.75422394,10.0,23515.674837342813,1175.7837418671406,24691.458579209953,44895.955650693926,0.0,23515.674837342813,0.0
area,General,0.016,337,337,0,204,193,0,0,133,144,11,308817476.75422394,313784985.8547044,4967509.100480439,4995770.569301706,249788.5284650853,5245559.0977667915,49355.48588451091,0.0,193146.80381049577,4802623.76549121
area,New technology,0.016,337,337,0,204,162,0,0,133,175,42,308817476.75422394,311524075.900568,2706599.146344067,3072790.0606215233,153639.50303107616,3226429.5636525997,185219.67523340666,0.0,737469.6145491657,2335320.4460723577
area,Matched gap,0.016,337,337,0,204,193,0,0,133,144,11,308817476.75422394,308817487.75422394,11.0,28272.468821268645,1413.6234410634324,29686.09226233208,49355.48588451091,0.0,28272.468821268645,0.0
area,General,0.017,337,337,0,204,193,0,0,133,144,11,308817476.75422394,314097221.5152858,5279744.761061791,5308006.229883063,265400.31149415317,5573406.541377216,49355.48588451091,0.0,205218.47904865173,5102787.750834411
area,New technology,0.017,337,337,0,204,162,0,0,133,175,42,308817476.75422394,311716125.27935684,2898648.5251329057,3264839.439410369,163241.97197051847,3428081.4113808875,185219.67523340666,0.0,783561.4654584886,2481277.9739518804
area,Matched gap,0.017,337,337,0,204,193,0,0,133,144,11,308817476.75422394,308817487.75422394,11.0,28272.468821268645,1413.6234410634324,29686.09226233208,49355.48588451091,0.0,28272.468821268645,0.0
area,General,0.018000000000000002,337,337,0,204,193,0,0,133,144,11,308817476.75422394,314409457.17586714,5591980.4216431435,5620241.8904644195,281012.09452322096,5901253.984987641,49355.48588451091,0.0,217290.15428680778,5402951.736177611
area,New technology,0.018000000000000002,337,337,0,204,162,0,0,133,175,42,308817476.75422394,311908174.6581457,3090697.903921744,3456888.8181992145,172844.44090996074,3629733.2591091753,185219.67523340666,0.0,829653.3163678114,2627235.5018314025
area,Matched gap,0.018000000000000002,337,337,0,204,193,0,0,133,144,11,308817476.75422394,308817487.75422394,11.0,28272.468821268645,1413.6234410634324,29686.09226233208,49355.48588451091,0.0,28272.468821268645,0.0
area,General,0.019,337,337,0,204,193,0,0,133,144,11,308817476.75422394,314721692.8364485,5904216.082224496,5932477.551045775,296623.87755228876,6229101.428598064,49355.48588451091,0.0,229361.82952496372,5703115.721520811
area,New technology,0.019,337,337,0,204,161,0,0,133,176,43,308817476.75422394,312101015.2447454,3283538.4905213783,3669789.272399419,183489.46361997095,3853278.73601939,189487.9045470156,0.0,896596.2426884946,2773193.029710925
area,Matched gap,0.019,337,337,0,204,193,0,0,133,144,11,308817476.75422394,308817487.75422394,11.0,28272.468821268645,1413.6234410634324,29686.09226233208,49355.48588451091,0.0,28272.468821268645,0.0
area,General,0.02,337,337,0,204,192,0,0,133,145,12,308817476.75422394,315034186.6270746,6216709.8728506435,6250681.768281525,312534.08841407625,6563215.856695602,53803.08321050668,0.0,263382.0051961306,5987299.763085394
area,New technology,0.02,337,337,0,204,155,0,0,133,182,49,308817476.75422394,312297041.2347913,3479564.480567307,3994627.078807981,199731.35394039907,4194358.43274838,214991.62279417887,0.0,1075476.5212175334,2919150.557590448
area,Matched gap,0.02,337,337,0,204,192,0,0,133,145,12,308817476.75422394,308817488.75422394,12.0,33983.89543089329,1699.1947715446645,35683.090202437954,53803.08321050668,0.0,33983.89543089329,0.0
area,General,0.021,337,337,0,204,190,0,0,133,147,14,308817476.75422394,315347016.8338064,6529540.079582442,6575749.825669821,328787.4912834911,6904537.316953313,62688.065394532605,0.0,322642.95636526,6253106.869304562
area,New technology,0.021,337,337,0,204,153,0,0,133,184,51,308817476.75422394,312498136.44415265,3680659.6899286695,4240450.283657703,212022.51418288515,4452472.797840588,223470.47816780652,0.0,1175342.198187733,3065108.0854699705
