sj_degradation,relative_sj_yield_change,replacement_rule,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.03,0.03,stop_option,320,337,17,165,-674349.7656603822,-1695936.8846704457,171798.97236079475,-846148.738021177,269111.7109653683,-1965048.5956358137,27246450.0,20971800.004190896,0,337,0,True,True
0.03,0.0325,full,298,310,12,206,-262912.94726318156,-568819.6205229671,150215.63199029124,-413128.57925347285,257990.0724702872,-826809.6929932542,23882990.52378624,2675083.7099947804,92,77,141,True,True
0.03,0.0325,half,305,334,29,205,-339920.29024960124,-728073.0206933061,340968.9016308875,-680889.1918804888,585602.1139501139,-1313675.1346434196,27003900.0,19485667.47589336,0,334,0,True,True
0.03,0.0325,salvage,323,337,14,108,-236832.59719273838,-486911.38729491434,154805.1113074493,-391637.7085001876,265872.3420180465,-752783.7293129608,27246450.0,24377188.14900493,0,337,0,True,True
0.03,0.0325,stop_option,321,337,16,162,-665050.9376045425,-1670819.415104114,161550.07238437835,-826601.009988921,253057.48799612923,-1923876.9031002433,27246450.0,21238535.781165387,0,337,0,True,True
0.03,0.035,full,298,310,12,206,-271196.0118438722,-584006.604534596,150579.35022755587,-421775.3620714281,258614.74576924674,-842621.3503038427,23306040.333649922,2788455.754414441,92,90,128,True,True
0.03,0.035,half,306,334,28,199,-327292.17845109745,-702650.2795196797,329332.9574727934,-656625.1359238907,565617.7885052031,-1268268.068024883,27003900.0,19850482.736021884,0,334,0,True,True
0.03,0.035,salvage,323,337,14,99,-201847.635376495,-420438.74349312135,155179.9420854334,-357027.5774619283,266516.1007154267,-686954.8442085481,27246450.0,24570053.03335925,0,337,0,True,True
0.03,0.035,stop_option,323,337,14,159,-666579.1189662179,-1662635.3597998759,140582.60767016464,-807161.7266363825,220213.34331755666,-1882848.7031174323,27246450.0,21498765.82989598,0,337,0,True,True
0.03,0.0375,full,298,312,14,206,-249582.52072637063,-547388.1570004972,175366.91334778967,-424949.43407416035,301186.5149055259,-848574.671906023,23157074.84665344,2916520.359765539,92,99,121,True,True
0.03,0.0375,half,306,334,28,196,-310346.01422026614,-671670.4398804269,330128.44770823495,-640474.461928501,566984.0150474864,-1238654.4549279134,27003900.0,20209408.7946093,0,334,0,True,True
0.03,0.0375,salvage,324,337,13,94,-192269.82858910022,-400443.2461863464,143791.1257746783,-336060.95436377847,246956.20866935526,-647399.4548557015,27246450.0,24752648.225686744,0,337,0,True,True
0.03,0.0375,stop_option,323,337,14,154,-638049.6667375449,-1600187.1752846078,140922.17918627616,-778971.8459238211,220745.2596057633,-1820932.434890371,27246450.0,21753623.92951652,0,337,0,True,True
0.03,0.04,full,298,312,14,206,-255456.7153480164,-558279.5092690885,175789.48422332655,-431246.1995713429,301912.26554385247,-860191.774812941,22668886.2242304,3057832.644447412,92,110,110,True,True
0.03,0.04,half,306,334,28,189,-282881.51238748705,-620065.2962812302,330923.9379436765,-613805.4503311636,568350.2415897694,-1188415.5378709997,27003900.0,20563841.00974685,0,334,0,True,True
0.03,0.04,salvage,324,337,13,85,-157804.1805433574,-334794.50213630544,144137.61041509922,-301941.7909584566,247551.28387096815,-582345.7860072738,27246450.0,24924740.559221037,0,337,0,True,True
0.03,0.04,stop_option,324,337,13,149,-620403.6247293443,-1554708.485683251,130578.99663569356,-750982.621365038,204543.3492289721,-1759251.8349122233,27246450.0,21999720.26877489,0,337,0,True,True
0.03,0.0425,full,298,313,15,206,-250348.76252237093,-550482.1087611052,188421.1131239401,-438769.8756463111,323606.64456625475,-874088.7533273599,22172786.034094084,3218882.388771767,92,124,97,True,True
0.03,0.0425,half,307,335,28,183,-260295.7712578165,-577533.1877225451,329793.62979427626,-590089.4010520927,566408.9770388446,-1143942.16476139,27084750.0,20906429.633642003,0,335,0,True,True
0.03,0.0425,salvage,324,337,13,72,-110447.12765467082,-244112.5662624988,144484.0950555201,-254931.22271019095,248146.35907258105,-492258.9253350798,27246450.0,25076251.936119564,0,337,0,True,True
0.03,0.0425,stop_option,324,337,13,146,-601112.5445996202,-1513720.275742044,130892.88845452935,-732005.4330541494,205035.03997231094,-1718755.3157143546,27246450.0,22239571.480248034,0,337,0,True,True
0.03,0.045,full,298,314,16,206,-246460.74874019928,-544929.2877373991,201086.8676445797,-447547.616384779,345359.6331425826,-890288.9208799817,21587924.27624448,3399549.129456749,92,140,82,True,True
0.03,0.045,half,307,335,28,173,-225525.16454797654,-511454.3832448259,330584.5018081714,-556109.666356148,567767.2719478105,-1079221.6551926364,27084750.0,21234185.533216145,0,335,0,True,True
0.03,0.045,salvage,325,337,12,63,-88740.25336712127,-200416.7196565718,133072.2564092517,-221812.50977637296,228546.92697379456,-428963.6466303664,27246450.0,25207772.67809974,0,337,0,True,True
0.03,0.045,stop_option,324,337,13,141,-573131.0934560711,-1451727.6391904124,131206.78027336515,-704337.8737294362,205526.73071564984,-1657254.369906062,27246450.0,22472509.53646362,0,337,0,True,True
0.03,0.0475,full,298,314,16,206,-251661.36512778065,-554805.5193126162,201567.9367059304,-453229.3018337111,346185.85236062703,-900991.3716732432,21055354.8699648,3602011.8225509906,92,152,70,True,True
0.03,0.0475,half,307,335,28,168,-204308.45116690148,-471782.56173686637,331375.37382206647,-535683.824988968,569125.5668567767,-1040908.128593643,27084750.0,21551319.884049423,0,335,0,True,True
0.03,0.0475,salvage,325,337,12,47,-32371.294904923132,-91924.83609148968,133390.61108965665,-165761.90599457972,229093.6899569855,-321018.52604847506,27246450.0,25317582.415173586,0,337,0,True,True
0.03,0.0475,stop_option,325,337,12,139,-569225.9558951996,-1438470.466260111,120842.93687502916,-690068.8927702287,189292.4564893402,-1627762.9227494514,27246450.0,22700761.69154465,0,337,0,True,True
0.03,0.05,full,298,316,18,207,-236568.87577314526,-530766.0318806801,226469.96138334443,-463038.8371564896,388954.20520154946,-919720.2370822295,20676573.895971842,3824562.960749222,91,169,56,True,True
0.03,0.05,half,308,335,27,165,-200974.5153528008,-464104.3576874825,319720.3310625914,-520694.84641539236,549108.4402347242,-1013212.7979222068,27084750.0,21863288.61544766,0,335,0,True,True
0.03,0.05,salvage,326,337,11,41,-21704.590498971447,-69197.86211210256,121948.0396348112,-143652.63013378263,209441.47533878373,-278639.33745088626,27246450.0,25409674.224654984,0,337,0,True,True
0.03,0.05,stop_option,325,337,12,137,-554710.9933754761,-1408337.376628064,121131.34483893139,-675842.3382144074,189744.22846186848,-1598081.6050899324,27246450.0,22926832.19652304,0,337,0,True,True
0.03,0.0525,full,298,317,19,207,-225877.6600508347,-513128.5140199075,239234.48160148144,-465112.1416523161,410876.82039474347,-924005.3344146512,20357996.841262084,4072114.104741015,91,179,47,True,True
0.03,0.0525,half,309,335,26,157,-184586.2218713133,-430725.3382300371,308035.7576909931,-492621.9795623064,529040.5958234458,-959765.9340534827,27084750.0,22165897.469131645,0,335,0,True,True
0.03,0.0525,salvage,328,337,9,32,-13023.527995339275,-47440.232813547824,98726.85654228553,-111750.38453762482,169559.90888986914,-217000.14170341694,27246450.0,25489941.854052074,0,337,0,True,True
0.03,0.0525,stop_option,326,337,11,132,-537748.6626801657,-1363504.4436509875,110739.77531702894,-648488.4379971947,173466.52309945316,-1536970.9667504407,27246450.0,23145580.083265796,0,337,0,True,True
0.03,0.055,full,298,317,19,207,-227018.83893328175,-515845.0091305709,239802.7345269006,-466821.5734601824,411852.77483748645,-927697.7839680575,19958569.78655232,4334332.460891252,91,188,38,True,True
0.03,0.055,half,310,335,25,150,-171188.43315936034,-403032.87407135824,296301.2583758739,-467489.6915352343,508887.0053575361,-911919.8794288945,27084750.0,22455192.968916193,0,335,0,True,True
0.03,0.055,salvage,328,337,9,23,18607.935777328188,13720.317512923386,98961.36213977315,-80353.42636244495,169962.66401787358,-156242.34650495017,27246450.0,25548666.816663355,0,337,0,False,False
0.03,0.055,stop_option,328,337,9,129,-540437.2594032018,-1356558.602914456,89652.34914536512,-630089.6085485669,140434.46674352488,-1496993.069657981,27246450.0,23359393.51754196,0,337,0,True,True
0.03,0.0575,full,298,317,19,208,-232404.49461415678,-526736.1944269462,240370.98745231988,-472775.4820664766,412828.7292802293,-939564.9237071755,19551231.16412928,4611061.953217197,90,200,27,True,True
0.03,0.0575,half,311,336,25,142,-145013.60244098588,-352861.3274963325,295063.7754097434,-440077.3778507294,506761.6718227853,-859622.9993191177,27165600.0,22728731.502595607,0,336,0,True,True
0.03,0.0575,salvage,328,337,9,17,39873.02672114433,54889.633741951286,99195.86773726078,-59322.84101611644,170365.41914587806,-115475.78540392677,27246450.0,25594914.72888572,0,337,0,False,False
0.03,0.0575,stop_option,328,337,9,123,-508736.6648354605,-1284614.918845655,89864.79547035416,-598601.4603058146,140767.24984007355,-1425382.1686857287,27246450.0,23563833.312819958,0,337,0,True,True
0.03,0.06,full,298,318,20,212,-226210.34849459934,-519145.49428160663,253156.59596264188,-479366.9444572412,434787.56287464435,-953933.057156251,19866719.596416004,4902781.95980329,86,207,25,True,True
0.03,0.06,half,312,336,24,138,-140157.84667076718,-341803.0435894485,283296.7680192803,-423454.61469004746,486552.24987913424,-828355.2934685828,27165600.0,22995266.195356626,0,336,0,True,True
0.03,0.06,salvage,328,337,9,13,54186.61578388377,82563.06738908717,99430.37333474838,-45243.757550864626,170768.17427388247,-88205.10688479533,27246450.0,25631221.141041778,0,337,0,False,False
0.03,0.06,stop_option,328,337,9,122,-499318.3771092887,-1266239.5862162765,90077.24179534317,-589395.6189046318,141100.03293662218,-1407339.619152899,27246450.0,23763300.82396156,0,337,0,True,True
0.03,0.0625,full,298,319,21,214,-216421.98012995408,-504208.0679035125,265980.1802695879,-482402.1603995421,456811.61856607645,-961019.6864695889,19887365.6771328,5209141.393315784,84,215,20,True,True
0.03,0.0625,half,313,336,23,134,-135504.53181110963,-331060.26494355954,271521.6362161108,-407026.1680272204,466328.8745419841,-797389.1394855436,27165600.0,23253703.25169519,0,336,0,True,True
0.03,0.0625,salvage,328,337,9,10,64990.444513281895,103501.01955993443,99664.878932236,-34674.4344189541,171170.9294018869,-67669.90984195248,27246450.0,25661196.427452564,0,337,0,False,False
0.03,0.0625,stop_option,328,337,9,116,-467855.61510593304,-1194489.701997543,90289.68812033217,-558145.3032262652,141432.8160331708,-1335922.518030714,27246450.0,23958227.316664133,0,337,0,True,True
0.03,0.065,full,298,320,22,218,-210423.80200175953,-497051.7853212193,278807.7012905906,-489231.5032923501,478842.435425646,-975894.2207468653,20158473.32556288,5527229.959297156,80,223,17,True,True
0.03,0.065,half,314,336,22,126,-120522.24198624954,-299720.6479731771,259712.84637211502,-380235.08835836453,446047.69270176283,-745768.3406749399,27165600.0,23500071.959114082,0,336,0,True,True
0.03,0.065,salvage,329,337,8,6,67243.37922860077,110527.12903619462,88128.18119860668,-20884.8019700059,151357.05620552614,-40829.92716933151,27246450.0,25684856.02448541,0,337,0,False,False
0.03,0.065,stop_option,328,337,9,112,-445472.7330763032,-1144314.7578180684,90502.13444532118,-535974.8675216245,141765.59912971943,-1286080.3569477876,27246450.0,24144486.606228225,0,337,0,True,True
0.03,0.0675,full,298,320,22,226,-228688.81955140427,-534589.278692144,279462.1794626342,-508150.9990140385,479966.478701293,-1014555.757393437,20627750.190136317,5860463.573616455,72,235,13,True,True
0.03,0.0675,half,314,336,22,122,-103943.9580935111,-268456.5245823931,260322.50094106368,-364266.45903457474,447094.7530132694,-715551.2775956625,27165600.0,23737975.967295837,0,336,0,True,True
0.03,0.0675,salvage,329,337,8,4,74395.76851997605,124476.38549208008,88335.05486339214,-13939.286343416086,151712.3544595297,-27235.968967449626,27246450.0,25702833.020963658,0,337,0,False,False
0.03,0.0675,stop_option,329,337,8,109,-438310.9545948795,-1121262.2224380593,80025.62827704797,-518336.5828719274,125354.84613660883,-1246617.0685746681,27246450.0,24325740.400226068,0,337,0,True,True
0.03,0.07,full,298,321,23,236,-238326.9637762662,-558634.394122625,292317.63770512963,-530644.6014813959,502045.27675763995,-1060679.670880265,21428338.62242304,6214145.86650522,62,248,11,True,True
0.03,0.07,half,316,336,20,117,-109768.58428821214,-274928.1060563684,236046.0388345954,-345814.6231228075,405400.7819186051,-680328.8879749737,27165600.0,23968520.354058165,0,336,0,True,True
0.03,0.07,salvage,330,337,7,3,66356.9147945497,111489.50470734776,76783.49704536892,-10426.582250819203,131872.95959009865,-20383.45488275092,27246450.0,25716998.943131838,0,337,0,False,False
0.03,0.07,stop_option,329,337,8,103,-407401.7910907321,-1050022.742537177,80213.04192640875,-487614.83301714086,125648.41720484447,-1175671.1597420215,27246450.0,24498522.952960312,0,337,0,True,True
0.03,0.0725,full,298,323,25,245,-233098.7097948807,-556525.7773254183,317431.2308522607,-550529.9406471414,545176.9910151575,-1101702.768340576,22184546.270853125,6592852.720331679,53,262,8,True,True
0.03,0.0725,half,317,336,19,112,-103485.84747608003,-260667.35315614482,224139.932393563,-327625.77986964304,384952.46224066755,-645619.8153968123,27165600.0,24185827.45161377,0,336,0,True,True
0.03,0.0725,salvage,330,337,7,3,66679.39875179925,112043.35957850187,76962.89773940016,-10283.498987600891,132181.07398166432,-20137.714403162456,27246450.0,25729898.30142182,0,337,0,False,False
0.03,0.0725,stop_option,330,337,7,95,-378560.83407513134,-974469.3188070431,69723.21752833495,-448284.0516034663,109216.80208689449,-1083686.1208939375,27246450.0,24660623.898798853,0,337,0,True,True
0.03,0.075,full,298,323,25,252,-247701.84426308412,-587112.0529380479,318171.16379131033,-565873.0080543944,546447.7998520227,-1133559.8527900707,22528592.35156992,6990893.2869451875,46,274,3,True,True
0.03,0.075,half,317,336,19,103,-74402.85824783996,-204289.09122276894,224662.4030984431,-299065.26134628314,385849.7873274756,-590138.8785502445,27165600.0,24392385.488805864,0,336,0,True,True
0.03,0.075,salvage,330,337,7,2,70318.29096228941,119096.51920517588,77142.29843343137,-6824.007471141973,132489.18837322996,-13392.669168054083,27246450.0,25741394.702253047,0,337,0,False,False
0.03,0.075,stop_option,330,337,7,89,-348162.2089981624,-903979.3277684771,69885.74251091847,-418047.95150908094,109471.38670714365,-1013450.7144756209,27246450.0,24812984.914445966,0,337,0,True,True
0.03,0.0775,full,298,324,26,263,-258574.62531385102,-614298.3592456878,331128.2820201107,-589702.9073339618,568701.1953646172,-1182999.554610305,23410030.78385664,7411065.756810989,35,288,1,True,True
0.03,0.0775,half,317,336,19,99,-58859.27160463399,-174768.79621397913,225184.87380332316,-284044.1454079572,386747.1124142837,-561515.9086282628,27165600.0,24588901.607006323,0,336,0,True,True
0.03,0.0775,salvage,330,337,7,1,73927.41754263635,126135.14962407696,77321.6991274626,-3394.2815848262544,132797.3027647956,-6662.153140718634,27246450.0,25751700.477878544,0,337,0,False,False
0.03,0.0775,stop_option,330,337,7,81,-309120.6027827219,-812388.8659745895,70048.267493502,-379168.8702762239,109725.9713273928,-922114.8373019825,27246450.0,24956537.179821383,0,337,0,True,True
0.03,0.08,full,298,324,26,273,-277361.2931829991,-654189.5523881012,331896.5610967236,-609257.8542797228,570020.6876972499,-1224210.2400853508,24174150.0,7852562.821227264,25,299,0,True,True
0.03,0.08,half,318,336,18,89,-40088.31040372398,-135368.29739950015,213259.47278018913,-253347.78318391307,366265.6549691994,-501633.95236869954,27165600.0,24774203.495703317,0,336,0,True,True
0.03,0.08,salvage,330,337,7,0,77501.09982149384,133105.41715636128,77501.09982149386,0.0,133105.41715636125,0.0,27246450.0,25760588.481444467,0,337,0,False,False
0.03,0.08,stop_option,330,337,7,69,-252775.61596275694,-677631.2656201159,70210.79247608554,-322986.4084388425,109980.55594764199,-787611.821567758,27246450.0,25083168.67775668,0,337,0,True,True
0.03,0.0825,full,298,324,26,281,-289112.3480427002,-680481.1973995327,332664.84017333627,-621777.1882160365,571340.1800298824,-1251821.377429415,24820950.0,8309525.826945151,17,307,0,True,True
0.03,0.0825,half,319,336,17,82,-29732.33684762931,-112528.15269902372,201296.4659037562,-231028.80275138552,345719.6107917668,-458247.76349079056,27165600.0,24941826.38925353,0,336,0,True,True
0.03,0.0825,salvage,330,337,7,0,77680.50051552508,133413.53154792692,77680.50051552508,0.0,133413.53154792692,0.0,27246450.0,25767764.509205714,0,337,0,False,False
0.03,0.0825,stop_option,330,337,7,60,-210215.56614596889,-576585.8048445851,70373.31745866907,-280588.88360463793,110235.14056789118,-686820.9454124762,27246450.0,25190194.689280733,0,337,0,True,True
0.03,0.085,full,298,325,27,286,-279655.92067344557,-668155.2451964654,345641.5218968945,-625297.4425703401,593627.1751576664,-1261782.4203541316,25306050.0,8779198.17543279,12,313,0,True,True
