context,policy,technology,adcode,city,status,max_degradation_fraction,baseline_margin_usd_per_unit,lifetime_years,burn_in,central_degradation
cap,No subsidy,SJ,510700,绵阳,interior boundary,0.001403874616739387,-59.27987406120292,21.5,0.0675,0.01505
cap,No subsidy,SJ,510800,广元,never wins at nonnegative degradation,,-74.58419994998837,21.5,0.0675,0.01505
cap,No subsidy,SJ,510900,遂宁,never wins at nonnegative degradation,,-73.3258734780145,21.5,0.0675,0.01505
cap,No subsidy,SJ,511000,内江,never wins at nonnegative degradation,,-83.30335755852639,21.5,0.0675,0.01505
cap,No subsidy,SJ,511100,乐山,never wins at nonnegative degradation,,-145.6118733379247,21.5,0.0675,0.01505
cap,No subsidy,SJ,511300,南充,never wins at nonnegative degradation,,-83.32185234190706,21.5,0.0675,0.01505
cap,No subsidy,SJ,511400,眉山,never wins at nonnegative degradation,,-93.38911273428977,21.5,0.0675,0.01505
cap,No subsidy,SJ,511500,宜宾,never wins at nonnegative degradation,,-158.18859478952947,21.5,0.0675,0.01505
cap,No subsidy,SJ,511600,广安,never wins at nonnegative degradation,,-129.4103555884351,21.5,0.0675,0.01505
cap,No subsidy,SJ,511700,达州,never wins at nonnegative degradation,,-90.97527318704272,21.5,0.0675,0.01505
cap,No subsidy,SJ,511800,雅安,interior boundary,0.0025503764517601736,-54.41733704868989,21.5,0.0675,0.01505
cap,No subsidy,SJ,511900,巴中,never wins at nonnegative degradation,,-93.7184192292749,21.5,0.0675,0.01505
cap,No subsidy,SJ,512000,资阳,never wins at nonnegative degradation,,-80.6883284248737,21.5,0.0675,0.01505
cap,No subsidy,SJ,513200,阿坝,interior boundary,0.012902468313149739,-12.436890885822777,21.5,0.0675,0.01505
cap,No subsidy,SJ,513300,甘孜,interior boundary,0.011294852326583539,-24.125726667591266,21.5,0.0675,0.01505
cap,No subsidy,SJ,513400,凉山,interior boundary,0.017423456102516614,11.435942586815486,21.5,0.0675,0.01505
cap,No subsidy,SJ,520100,贵阳,never wins at nonnegative degradation,,-127.00782205536069,21.5,0.0675,0.01505
cap,No subsidy,SJ,520200,六盘水,never wins at nonnegative degradation,,-87.90986476596402,21.5,0.0675,0.01505
cap,No subsidy,SJ,520300,遵义,never wins at nonnegative degradation,,-172.96874223550873,21.5,0.0675,0.01505
cap,No subsidy,SJ,520400,安顺,never wins at nonnegative degradation,,-111.81019752951693,21.5,0.0675,0.01505
cap,No subsidy,SJ,520500,毕节,never wins at nonnegative degradation,,-108.97821097166354,21.5,0.0675,0.01505
cap,No subsidy,SJ,520600,铜仁,never wins at nonnegative degradation,,-127.47078424571436,21.5,0.0675,0.01505
cap,No subsidy,SJ,522300,黔西南,never wins at nonnegative degradation,,-69.73719195793058,21.5,0.0675,0.01505
cap,No subsidy,SJ,522600,黔东南,never wins at nonnegative degradation,,-96.25429438344548,21.5,0.0675,0.01505
cap,No subsidy,SJ,522700,黔南,never wins at nonnegative degradation,,-94.23779093244605,21.5,0.0675,0.01505
cap,No subsidy,SJ,530100,昆明,interior boundary,0.01662156884153276,7.863167387679255,21.5,0.0675,0.01505
cap,No subsidy,SJ,530300,曲靖,interior boundary,0.01644791815364286,6.239974869738376,21.5,0.0675,0.01505
cap,No subsidy,SJ,530400,玉溪,interior boundary,0.01746232596590077,11.808522412885281,21.5,0.0675,0.01505
cap,No subsidy,SJ,530500,保山,interior boundary,0.01763412715462707,13.162325521846128,21.5,0.0675,0.01505
cap,No subsidy,SJ,530600,昭通,never wins at nonnegative degradation,,-100.10560544142947,21.5,0.0675,0.01505
cap,No subsidy,SJ,530700,丽江,interior boundary,0.015818158404568548,4.116977951699255,21.5,0.0675,0.01505
cap,No subsidy,SJ,530800,普洱,interior boundary,0.018363555063947243,16.471996090525977,21.5,0.0675,0.01505
cap,No subsidy,SJ,530900,临沧,interior boundary,0.017517940869064573,12.793187612482257,21.5,0.0675,0.01505
cap,No subsidy,SJ,532300,楚雄,interior boundary,0.01595943158637497,4.875415490321643,21.5,0.0675,0.01505
cap,No subsidy,SJ,532500,红河,interior boundary,0.019190553932219964,18.746791679297417,21.5,0.0675,0.01505
cap,No subsidy,SJ,532600,文山,interior boundary,0.014648086966013097,-1.788484908933924,21.5,0.0675,0.01505
cap,No subsidy,SJ,532800,西双版纳,interior boundary,0.019963056393974207,24.05194228771711,21.5,0.0675,0.01505
cap,No subsidy,SJ,532900,大理,interior boundary,0.01644408441598628,7.370557142320877,21.5,0.0675,0.01505
cap,No subsidy,SJ,533100,德宏,interior boundary,0.018700954152982518,18.056922342075723,21.5,0.0675,0.01505
cap,No subsidy,SJ,533300,怒江,interior boundary,0.017453278147662128,11.776799425915101,21.5,0.0675,0.01505
cap,No subsidy,SJ,533400,迪庆,interior boundary,0.013514299644210585,-8.79425048810765,21.5,0.0675,0.01505
cap,No subsidy,SJ,540100,拉萨,interior boundary,0.014028997657599265,-5.102603299996872,21.5,0.0675,0.01505
cap,No subsidy,SJ,540200,日喀则,interior boundary,0.013946484322720925,-5.609428193563076,21.5,0.0675,0.01505
cap,No subsidy,SJ,540300,昌都,interior boundary,0.015255531258160458,0.9520120161297427,21.5,0.0675,0.01505
cap,No subsidy,SJ,540400,林芝,interior boundary,0.002259611357450097,-55.652637369092986,21.5,0.0675,0.01505
cap,No subsidy,SJ,540500,山南,interior boundary,0.01555308265995663,2.3378218081577415,21.5,0.0675,0.01505
cap,No subsidy,SJ,540600,那曲,interior boundary,0.013298295310381295,-8.932082325437705,21.5,0.0675,0.01505
cap,No subsidy,SJ,542500,阿里,interior boundary,0.012845487709883942,-11.660445474621838,21.5,0.0675,0.01505
cap,No subsidy,SJ,610100,西安,interior boundary,0.01861288077627493,16.849304127876735,21.5,0.0675,0.01505
cap,No subsidy,SJ,610200,铜川,interior boundary,0.01671359369628149,8.438186809658418,21.5,0.0675,0.01505
cap,No subsidy,SJ,610300,宝鸡,interior boundary,0.018401151450257915,15.091556124034582,21.5,0.0675,0.01505
cap,No subsidy,SJ,610400,咸阳,interior boundary,0.017190765627413646,10.683377945566008,21.5,0.0675,0.01505
cap,No subsidy,SJ,610500,渭南,interior boundary,0.0166310408839145,8.146048151384548,21.5,0.0675,0.01505
cap,No subsidy,SJ,610600,延安,interior boundary,0.015013268146679335,-0.19418422821900094,21.5,0.0675,0.01505
cap,No subsidy,SJ,610700,汉中,interior boundary,0.004467570015844303,-46.23660087315193,21.5,0.0675,0.01505
cap,No subsidy,SJ,610800,榆林,interior boundary,0.013329670923349825,-9.779849055175987,21.5,0.0675,0.01505
cap,No subsidy,SJ,610900,安康,interior boundary,0.004848608636901729,-44.6033647019774,21.5,0.0675,0.01505
cap,No subsidy,SJ,611000,商洛,interior boundary,0.018200438908299796,14.104831640435009,21.5,0.0675,0.01505
cap,No subsidy,SJ,620100,兰州,interior boundary,0.01345388296033221,-8.922841249803923,21.5,0.0675,0.01505
cap,No subsidy,SJ,620200,嘉峪关,interior boundary,0.012043792147233747,-18.363168725300966,21.5,0.0675,0.01505
cap,No subsidy,SJ,620300,金昌,interior boundary,0.012223051679824692,-17.1210759256752,21.5,0.0675,0.01505
cap,No subsidy,SJ,620400,白银,interior boundary,0.013370657803357493,-9.338188662704965,21.5,0.0675,0.01505
cap,No subsidy,SJ,620500,天水,interior boundary,0.016936980497617778,8.469795523825155,21.5,0.0675,0.01505
cap,No subsidy,SJ,620600,武威,interior boundary,0.012426061921247112,-15.729956407588361,21.5,0.0675,0.01505
cap,No subsidy,SJ,620700,张掖,interior boundary,0.012108098777887478,-18.23686100685552,21.5,0.0675,0.01505
cap,No subsidy,SJ,620800,平凉,interior boundary,0.016206328023202588,5.493633765786512,21.5,0.0675,0.01505
cap,No subsidy,SJ,620900,酒泉,interior boundary,0.011490683128540267,-22.87531628538943,21.5,0.0675,0.01505
cap,No subsidy,SJ,621000,庆阳,interior boundary,0.015202443861195292,0.7760344652820095,21.5,0.0675,0.01505
cap,No subsidy,SJ,621100,定西,interior boundary,0.01422306319268003,-4.312280479691253,21.5,0.0675,0.01505
cap,No subsidy,SJ,621200,陇南,interior boundary,0.006963079539480787,-35.49643675503876,21.5,0.0675,0.01505
cap,No subsidy,SJ,622900,临夏,interior boundary,0.01351977412487244,-8.436323401811478,21.5,0.0675,0.01505
cap,No subsidy,SJ,623000,甘南,interior boundary,0.012931411739480581,-11.663967831542777,21.5,0.0675,0.01505
cap,No subsidy,SJ,630100,西宁,interior boundary,0.012034255343217382,-17.976173945832556,21.5,0.0675,0.01505
cap,No subsidy,SJ,630200,海东,interior boundary,0.013155113380752682,-10.580047751953316,21.5,0.0675,0.01505
cap,No subsidy,SJ,632200,海北,interior boundary,0.011595716545486565,-21.371988229415365,21.5,0.0675,0.01505
cap,No subsidy,SJ,632300,黄南,interior boundary,0.012165844919176293,-16.550081774228488,21.5,0.0675,0.01505
cap,No subsidy,SJ,632500,海南,interior boundary,0.011437046600949689,-22.027669200018636,21.5,0.0675,0.01505
cap,No subsidy,SJ,632600,果洛,interior boundary,0.010509287427945678,-28.510954138964962,21.5,0.0675,0.01505
cap,No subsidy,SJ,632700,玉树,interior boundary,0.010062992313871894,-32.52179510340943,21.5,0.0675,0.01505
cap,No subsidy,SJ,632800,海西,interior boundary,0.010543628041953211,-29.699770663712002,21.5,0.0675,0.01505
cap,No subsidy,SJ,640100,银川,interior boundary,0.012827353219712026,-13.425860988298496,21.5,0.0675,0.01505
cap,No subsidy,SJ,640200,石嘴山,interior boundary,0.01293746941042357,-12.93470175554603,21.5,0.0675,0.01505
cap,No subsidy,SJ,640300,吴忠,interior boundary,0.01284062523313665,-13.074691143976906,21.5,0.0675,0.01505
cap,No subsidy,SJ,640400,固原,interior boundary,0.013848958418419242,-6.37453559702999,21.5,0.0675,0.01505
cap,No subsidy,SJ,640500,中卫,interior boundary,0.012488670237696196,-15.223339943208202,21.5,0.0675,0.01505
cap,No subsidy,SJ,650100,乌鲁木齐,interior boundary,0.013159412768442992,-11.126583878266729,21.5,0.0675,0.01505
cap,No subsidy,SJ,650200,克拉玛依,interior boundary,0.013357435401724876,-9.802580239726353,21.5,0.0675,0.01505
cap,No subsidy,SJ,650400,吐鲁番,interior boundary,0.013744644105474178,-8.007556932950138,21.5,0.0675,0.01505
cap,No subsidy,SJ,650500,哈密,interior boundary,0.012956340681913758,-12.890746717955835,21.5,0.0675,0.01505
cap,No subsidy,SJ,652300,昌吉,interior boundary,0.013516027576124402,-8.972263680786114,21.5,0.0675,0.01505
cap,No subsidy,SJ,652700,博州,interior boundary,0.014742745269803237,-1.6703143023139546,21.5,0.0675,0.01505
cap,No subsidy,SJ,652800,巴州,interior boundary,0.012302991492166626,-17.802492044785822,21.5,0.0675,0.01505
cap,No subsidy,SJ,652900,阿克苏,interior boundary,0.01356856078677211,-9.050814953713143,21.5,0.0675,0.01505
cap,No subsidy,SJ,653000,克州,interior boundary,0.013164448022470052,-12.111935679034104,21.5,0.0675,0.01505
cap,No subsidy,SJ,653100,喀什,interior boundary,0.012790166829368135,-14.731139468302331,21.5,0.0675,0.01505
cap,No subsidy,SJ,653200,和田,interior boundary,0.011945326164252631,-20.661971363820726,21.5,0.0675,0.01505
cap,No subsidy,SJ,654000,伊犁,interior boundary,0.014427682619514569,-3.464250606824976,21.5,0.0675,0.01505
cap,No subsidy,SJ,654200,塔城,interior boundary,0.013687494274652323,-7.724103597857379,21.5,0.0675,0.01505
cap,No subsidy,SJ,654300,阿勒泰,interior boundary,0.01298423802270108,-11.752294110579783,21.5,0.0675,0.01505
cap,No subsidy,T,110000,北京,never wins at nonnegative degradation,,-129.2561801474385,25.0,0.04,0.012
cap,No subsidy,T,120000,天津,never wins at nonnegative degradation,,-129.87528267605194,25.0,0.04,0.012
cap,No subsidy,T,130100,石家庄,never wins at nonnegative degradation,,-125.22059714662737,25.0,0.04,0.012
cap,No subsidy,T,130200,唐山,never wins at nonnegative degradation,,-127.68385813115526,25.0,0.04,0.012
cap,No subsidy,T,130300,秦皇岛,never wins at nonnegative degradation,,-131.44401386999607,25.0,0.04,0.012
cap,No subsidy,T,130400,邯郸,never wins at nonnegative degradation,,-126.05289678189638,25.0,0.04,0.012
cap,No subsidy,T,130500,邢台,never wins at nonnegative degradation,,-125.6806088516829,25.0,0.04,0.012
cap,No subsidy,T,130600,保定,never wins at nonnegative degradation,,-126.04106422215864,25.0,0.04,0.012
cap,No subsidy,T,130700,张家口,never wins at nonnegative degradation,,-130.67517655394624,25.0,0.04,0.012
cap,No subsidy,T,130800,承德,never wins at nonnegative degradation,,-128.79102303858303,25.0,0.04,0.012
cap,No subsidy,T,130900,沧州,never wins at nonnegative degradation,,-127.72284262665346,25.0,0.04,0.012
cap,No subsidy,T,131000,廊坊,never wins at nonnegative degradation,,-127.29064689464417,25.0,0.04,0.012
cap,No subsidy,T,131100,衡水,never wins at nonnegative degradation,,-125.67099479779415,25.0,0.04,0.012
cap,No subsidy,T,140100,太原,never wins at nonnegative degradation,,-128.19367172088118,25.0,0.04,0.012
cap,No subsidy,T,140200,大同,never wins at nonnegative degradation,,-133.46561887848077,25.0,0.04,0.012
cap,No subsidy,T,140300,阳泉,never wins at nonnegative degradation,,-127.08063430517609,25.0,0.04,0.012
cap,No subsidy,T,140400,长治,never wins at nonnegative degradation,,-127.31252391354383,25.0,0.04,0.012
cap,No subsidy,T,140500,晋城,never wins at nonnegative degradation,,-125.63630634528977,25.0,0.04,0.012
cap,No subsidy,T,140600,朔州,never wins at nonnegative degradation,,-134.81747290513692,25.0,0.04,0.012
cap,No subsidy,T,140700,晋中,never wins at nonnegative degradation,,-127.2970631634139,25.0,0.04,0.012
cap,No subsidy,T,140800,运城,never wins at nonnegative degradation,,-126.5130451671514,25.0,0.04,0.012
cap,No subsidy,T,140900,忻州,never wins at nonnegative degradation,,-131.33937307396536,25.0,0.04,0.012
cap,No subsidy,T,141000,临汾,never wins at nonnegative degradation,,-125.74959022548762,25.0,0.04,0.012
cap,No subsidy,T,141100,吕梁,never wins at nonnegative degradation,,-129.9283829393769,25.0,0.04,0.012
cap,No subsidy,T,150100,呼和浩特,never wins at nonnegative degradation,,-133.2952916877034,25.0,0.04,0.012
cap,No subsidy,T,150200,包头,never wins at nonnegative degradation,,-134.5895507919805,25.0,0.04,0.012
cap,No subsidy,T,150300,乌海,never wins at nonnegative degradation,,-134.79352927641526,25.0,0.04,0.012
cap,No subsidy,T,150400,赤峰,never wins at nonnegative degradation,,-132.35310788973004,25.0,0.04,0.012
cap,No subsidy,T,150500,通辽,never wins at nonnegative degradation,,-132.08479921156106,25.0,0.04,0.012
cap,No subsidy,T,150600,鄂尔多斯,never wins at nonnegative degradation,,-133.46157180130706,25.0,0.04,0.012
cap,No subsidy,T,150700,呼伦贝尔,never wins at nonnegative degradation,,-126.11078058523026,25.0,0.04,0.012
cap,No subsidy,T,150800,巴彦淖尔,never wins at nonnegative degradation,,-136.81883085842912,25.0,0.04,0.012
cap,No subsidy,T,150900,乌兰察布,never wins at nonnegative degradation,,-135.02985807819664,25.0,0.04,0.012
cap,No subsidy,T,152200,兴安,never wins at nonnegative degradation,,-131.24442111019846,25.0,0.04,0.012
cap,No subsidy,T,152500,锡林郭勒,never wins at nonnegative degradation,,-134.77525962583172,25.0,0.04,0.012
cap,No subsidy,T,152900,阿拉善,never wins at nonnegative degradation,,-138.1328666825458,25.0,0.04,0.012
cap,No subsidy,T,210100,沈阳,never wins at nonnegative degradation,,-129.8510034133326,25.0,0.04,0.012
cap,No subsidy,T,210200,大连,never wins at nonnegative degradation,,-131.95224634478848,25.0,0.04,0.012
cap,No subsidy,T,210300,鞍山,never wins at nonnegative degradation,,-128.7654697398043,25.0,0.04,0.012
cap,No subsidy,T,210400,抚顺,never wins at nonnegative degradation,,-125.88275627130292,25.0,0.04,0.012
cap,No subsidy,T,210500,本溪,never wins at nonnegative degradation,,-125.5944822275386,25.0,0.04,0.012
cap,No subsidy,T,210600,丹东,never wins at nonnegative degradation,,-125.97070900430822,25.0,0.04,0.012
cap,No subsidy,T,210700,锦州,never wins at nonnegative degradation,,-131.3074561093947,25.0,0.04,0.012
cap,No subsidy,T,210800,营口,never wins at nonnegative degradation,,-131.20699259263847,25.0,0.04,0.012
cap,No subsidy,T,210900,阜新,never wins at nonnegative degradation,,-131.38587785585776,25.0,0.04,0.012
cap,No subsidy,T,211000,辽阳,never wins at nonnegative degradation,,-128.60309534733472,25.0,0.04,0.012
cap,No subsidy,T,211100,盘锦,never wins at nonnegative degradation,,-131.54976114040232,25.0,0.04,0.012
cap,No subsidy,T,211200,铁岭,never wins at nonnegative degradation,,-128.1587747039914,25.0,0.04,0.012
cap,No subsidy,T,211300,朝阳,never wins at nonnegative degradation,,-133.28291753571693,25.0,0.04,0.012
cap,No subsidy,T,211400,葫芦岛,never wins at nonnegative degradation,,-133.62346135787197,25.0,0.04,0.012
cap,No subsidy,T,220100,长春,never wins at nonnegative degradation,,-130.74122365243102,25.0,0.04,0.012
cap,No subsidy,T,220200,吉林,never wins at nonnegative degradation,,-126.89787979736843,25.0,0.04,0.012
cap,No subsidy,T,220300,四平,never wins at nonnegative degradation,,-129.83084821986495,25.0,0.04,0.012
cap,No subsidy,T,220400,辽源,never wins at nonnegative degradation,,-127.45816604072365,25.0,0.04,0.012
cap,No subsidy,T,220500,通化,never wins at nonnegative degradation,,-125.71478373841853,25.0,0.04,0.012
cap,No subsidy,T,220600,白山,never wins at nonnegative degradation,,-127.26514252445997,25.0,0.04,0.012
cap,No subsidy,T,220700,松原,never wins at nonnegative degradation,,-132.95450882462274,25.0,0.04,0.012
cap,No subsidy,T,220800,白城,never wins at nonnegative degradation,,-135.6978064249164,25.0,0.04,0.012
cap,No subsidy,T,222400,延边,never wins at nonnegative degradation,,-126.64343360175087,25.0,0.04,0.012
cap,No subsidy,T,230100,哈尔滨,never wins at nonnegative degradation,,-126.61383688070407,25.0,0.04,0.012
cap,No subsidy,T,230200,齐齐哈尔,never wins at nonnegative degradation,,-129.82104754130262,25.0,0.04,0.012
cap,No subsidy,T,230300,鸡西,never wins at nonnegative degradation,,-127.89113670057043,25.0,0.04,0.012
cap,No subsidy,T,230400,鹤岗,never wins at nonnegative degradation,,-127.04724507833123,25.0,0.04,0.012
cap,No subsidy,T,230500,双鸭山,never wins at nonnegative degradation,,-125.77969947117265,25.0,0.04,0.012
cap,No subsidy,T,230600,大庆,never wins at nonnegative degradation,,-130.8521129082751,25.0,0.04,0.012
cap,No subsidy,T,230700,伊春,never wins at nonnegative degradation,,-126.25384229755446,25.0,0.04,0.012
cap,No subsidy,T,230800,佳木斯,never wins at nonnegative degradation,,-127.11568615720057,25.0,0.04,0.012
cap,No subsidy,T,230900,七台河,never wins at nonnegative degradation,,-127.68210452578,25.0,0.04,0.012
cap,No subsidy,T,231000,牡丹江,never wins at nonnegative degradation,,-125.56589290351121,25.0,0.04,0.012
