case,context,adcode,technology,npv_usd,discounted_mwh,construction_usd
Central,cap,320200,Si,62608.942411892145,18486.732679194687,558738.0237506496
Central,cap,320300,Si,95955.67796494321,19320.401068020965,558738.0237506496
Central,cap,320400,Si,50267.66457332099,18178.20073323041,558738.0237506496
Central,cap,320500,Si,40185.41456038463,17926.144482907,558738.0237506496
Central,cap,320600,Si,62653.2292826048,18487.839850962504,558738.0237506496
Central,cap,320700,Si,85528.97126437085,19059.733400506655,558738.0237506496
Central,cap,320800,Si,87384.14993189849,19106.112867194846,558738.0237506496
Central,cap,320900,Si,92403.36831909986,19231.59332687488,558738.0237506496
Central,cap,321000,Si,75466.04749178766,18808.160306192076,558738.0237506496
Central,cap,321100,Si,59982.92682612498,18421.082289550508,558738.0237506496
Central,cap,321200,Si,69934.65589516734,18669.875516276566,558738.0237506496
Central,cap,321300,Si,86315.07148303684,19079.385905973304,558738.0237506496
Central,cap,330100,Si,-36966.345467829226,15997.350482201653,558738.0237506496
Central,cap,330200,Si,-12951.608228284953,16597.71891319026,558738.0237506496
Central,cap,330300,Si,-12543.208493338738,16607.928906563917,558738.0237506496
Central,cap,330400,Si,47269.14712201562,18103.237796947775,558738.0237506496
Central,cap,330500,Si,18937.967321763834,17394.95830194148,558738.0237506496
Central,cap,330600,Si,-45437.31445552794,15785.576257509187,558738.0237506496
Central,cap,330700,Si,-19806.20335235142,16426.3540350886,558738.0237506496
Central,cap,330800,Si,-32023.602007934416,16120.919068699022,558738.0237506496
Central,cap,330900,Si,16096.181120353549,17323.91364690622,558738.0237506496
Central,cap,331000,Si,-42050.05169866706,15870.257826430709,558738.0237506496
Central,cap,331100,Si,-33633.07535943477,16080.682234911515,558738.0237506496
Central,cap,340100,Si,39089.125501373586,17898.737256431723,558738.0237506496
Central,cap,340200,Si,36299.963981010136,17829.008218422638,558738.0237506496
Central,cap,340300,Si,45228.829641190256,18052.22985992714,558738.0237506496
Central,cap,340400,Si,57891.28547559994,18368.791255787382,558738.0237506496
Central,cap,340500,Si,38804.373681801284,17891.618460942416,558738.0237506496
Central,cap,340600,Si,88494.87717308443,19133.881048224495,558738.0237506496
Central,cap,340700,Si,35019.945576528815,17797.007758310603,558738.0237506496
Central,cap,340800,Si,19992.16005392395,17421.313120245482,558738.0237506496
Central,cap,341000,Si,-18870.78024285256,16449.73961282607,558738.0237506496
Central,cap,341100,Si,52736.11218240353,18239.911923457472,558738.0237506496
Central,cap,341200,Si,67312.15738431479,18604.313053505255,558738.0237506496
Central,cap,341300,Si,87575.09885100194,19110.88659017243,558738.0237506496
Central,cap,341500,Si,15469.530789443752,17308.247388633477,558738.0237506496
Central,cap,341600,Si,87377.89462530815,19105.95648453009,558738.0237506496
Central,cap,341700,Si,21612.487450168715,17461.821305151603,558738.0237506496
Central,cap,341800,Si,17694.715511996947,17363.87700669731,558738.0237506496
Central,cap,350100,Si,-30520.526763189308,16158.495949817652,558738.0237506496
Central,cap,350200,Si,62852.348930472544,18492.8178421592,558738.0237506496
Central,cap,350300,Si,-2948.6975880230375,16847.79167919681,558738.0237506496
Central,cap,350400,Si,-32023.48812877881,16120.921915677915,558738.0237506496
Central,cap,350500,Si,10517.273299016892,17184.440951372806,558738.0237506496
Central,cap,350600,Si,30042.2569322418,17672.56554220343,558738.0237506496
Central,cap,350700,Si,-21442.39355100399,16385.449280122284,558738.0237506496
Central,cap,350800,Si,-13467.414536822389,16584.823755476824,558738.0237506496
Central,cap,350900,Si,-40857.0608639601,15900.082597298382,558738.0237506496
Central,cap,360100,Si,8012.905349243056,17121.83175262846,558738.0237506496
Central,cap,360200,Si,-12680.118975188634,16604.50614451767,558738.0237506496
Central,cap,360300,Si,-30106.889248409403,16168.83688768715,558738.0237506496
Central,cap,360400,Si,11347.27584945017,17205.191015133638,558738.0237506496
Central,cap,360500,Si,-42282.05511216822,15864.457741093178,558738.0237506496
Central,cap,360600,Si,-42314.24597476348,15863.652969528297,558738.0237506496
Central,cap,360700,Si,-20810.560004191982,16401.245118792584,558738.0237506496
Central,cap,360800,Si,-38293.76518723996,15964.164989216386,558738.0237506496
Central,cap,360900,Si,-30107.891632020142,16168.81182809688,558738.0237506496
Central,cap,361000,Si,-57029.916405436896,15495.761208761462,558738.0237506496
Central,cap,361100,Si,-16778.285548584903,16502.05198018276,558738.0237506496
Central,cap,370100,Si,143959.94584526477,20520.507765029004,558738.0237506496
Central,cap,370200,Si,166306.0581077408,21079.160571590903,558738.0237506496
Central,cap,370300,Si,128887.1846751232,20143.688735775464,558738.0237506496
Central,cap,370400,Si,100190.48992264822,19426.27136696359,558738.0237506496
Central,cap,370500,Si,178853.28274360098,21392.841187487407,558738.0237506496
Central,cap,370600,Si,155288.0603666416,20803.710628063425,558738.0237506496
Central,cap,370700,Si,137429.37368995967,20357.243461146376,558738.0237506496
Central,cap,370800,Si,117211.6446959293,19851.800236295618,558738.0237506496
Central,cap,370900,Si,141294.74475069036,20453.877737664643,558738.0237506496
Central,cap,371000,Si,165343.8116054275,21055.104409033072,558738.0237506496
Central,cap,371100,Si,131769.34402418465,20215.742719502,558738.0237506496
Central,cap,371300,Si,99317.1712032987,19404.43839897985,558738.0237506496
Central,cap,371400,Si,168147.13307064676,21125.187445663552,558738.0237506496
Central,cap,371500,Si,160886.2606817729,20943.665635941707,558738.0237506496
Central,cap,371600,Si,161285.65804286778,20953.65056996908,558738.0237506496
Central,cap,371700,Si,92185.0557357701,19226.135512291636,558738.0237506496
Central,cap,410100,Si,102401.89723090464,19481.55654967,558738.0237506496
Central,cap,410200,Si,119019.56090754607,19896.998141586035,558738.0237506496
Central,cap,410300,Si,84173.30212076081,19025.841671916405,558738.0237506496
Central,cap,410400,Si,65521.20096391116,18559.539142995163,558738.0237506496
Central,cap,410500,Si,135361.38918677103,20305.54384856666,558738.0237506496
Central,cap,410600,Si,129345.60202522585,20155.14916952803,558738.0237506496
Central,cap,410700,Si,119613.00377198472,19911.834213197002,558738.0237506496
Central,cap,410800,Si,104618.87546469722,19536.981005514815,558738.0237506496
Central,cap,410900,Si,132315.0214076427,20229.38465408845,558738.0237506496
Central,cap,411000,Si,109717.61894138365,19664.449592431974,558738.0237506496
Central,cap,411100,Si,97992.28472149753,19371.31623693482,558738.0237506496
Central,cap,411200,Si,104771.66820233082,19540.800823955655,558738.0237506496
Central,cap,411300,Si,51542.085604145315,18210.061259001017,558738.0237506496
Central,cap,411400,Si,83517.18837454359,19009.438828260973,558738.0237506496
Central,cap,411500,Si,18734.94560366862,17389.8827589891,558738.0237506496
Central,cap,411600,Si,98292.50927874989,19378.82185086613,558738.0237506496
Central,cap,411700,Si,58885.60876420854,18393.649338002597,558738.0237506496
Central,cap,420100,Si,17146.049863566077,17350.160365486536,558738.0237506496
Central,cap,420200,Si,-23384.005915321948,16336.908971014334,558738.0237506496
Central,cap,420300,Si,-32958.70614576347,16097.541465253296,558738.0237506496
Central,cap,420500,Si,-39077.914287744534,15944.561261703771,558738.0237506496
Central,cap,420600,Si,23128.194448733666,17499.713980115725,558738.0237506496
Central,cap,420700,Si,-22325.404827284045,16363.373998215284,558738.0237506496
Central,cap,420800,Si,25639.927290884087,17562.507301169488,558738.0237506496
Central,cap,420900,Si,38103.129653353106,17874.087360231213,558738.0237506496
Central,cap,421000,Si,-12279.633299319015,16614.518286414408,558738.0237506496
Central,cap,421100,Si,4861.944379006786,17043.057728372554,558738.0237506496
Central,cap,421200,Si,-9038.43704254291,16695.548192833812,558738.0237506496
Central,cap,421300,Si,24573.363514031596,17535.843206748174,558738.0237506496
Central,cap,422800,Si,-134901.06996135443,13548.982369863525,558738.0237506496
Central,cap,430100,Si,-37228.06439460601,15990.807509032233,558738.0237506496
Central,cap,430200,Si,-43149.424692742745,15842.773501578817,558738.0237506496
Central,cap,430300,Si,-42535.10357052528,15858.131529634251,558738.0237506496
Central,cap,430400,Si,-51720.37463057507,15628.499753133006,558738.0237506496
Central,cap,430500,Si,-79010.66813167404,14946.242415605533,558738.0237506496
Central,cap,430600,Si,-28164.372902238938,16217.399796341411,558738.0237506496
Central,cap,430700,Si,-58157.43706701198,15467.573192222086,558738.0237506496
Central,cap,430800,Si,-109702.64366667288,14178.94302723056,558738.0237506496
Central,cap,430900,Si,-64994.25622066428,15296.652713380776,558738.0237506496
Central,cap,431000,Si,-80836.1149834011,14900.606244312357,558738.0237506496
Central,cap,431100,Si,-70376.99287332862,15162.08429706417,558738.0237506496
Central,cap,431200,Si,-107047.6258457287,14245.318472754167,558738.0237506496
Central,cap,431300,Si,-83310.0203891039,14838.758609169787,558738.0237506496
Central,cap,433100,Si,-120691.44496109095,13904.222994870112,558738.0237506496
Central,cap,440100,Si,-1666.2277714057154,16879.85342461224,558738.0237506496
Central,cap,440200,Si,-48666.2167792291,15704.853699416657,558738.0237506496
Central,cap,440300,Si,34996.612324535134,17796.424427010763,558738.0237506496
Central,cap,440400,Si,42972.151363717785,17995.81290299033,558738.0237506496
Central,cap,440500,Si,50385.274289142784,18181.140976125953,558738.0237506496
Central,cap,440600,Si,-20683.345163413607,16404.425489812045,558738.0237506496
Central,cap,440700,Si,-15444.537052079795,16535.39569259539,558738.0237506496
Central,cap,440800,Si,59794.38736008694,18416.368802899557,558738.0237506496
Central,cap,440900,Si,12972.860194354553,17245.830623756246,558738.0237506496
Central,cap,441200,Si,-33458.87444839934,16085.0372576874,558738.0237506496
Central,cap,441300,Si,24303.038672547587,17529.085085711074,558738.0237506496
Central,cap,441400,Si,-5261.943485533493,16789.960531759047,558738.0237506496
Central,cap,441500,Si,51672.69387081421,18213.32646566774,558738.0237506496
Central,cap,441600,Si,2940.2537530063455,16995.015462722542,558738.0237506496
Central,cap,441700,Si,-8150.895154455043,16717.73674003601,558738.0237506496
Central,cap,441800,Si,-40211.505559303194,15916.221479914804,558738.0237506496
Central,cap,441900,Si,29157.91101466766,17650.456894264076,558738.0237506496
Central,cap,442000,Si,24681.0308506698,17538.53489016413,558738.0237506496
Central,cap,445100,Si,43512.15326610236,18009.312950549942,558738.0237506496
Central,cap,445200,Si,26039.656996013262,17572.500543797716,558738.0237506496
Central,cap,445300,Si,-18759.622263331494,16452.518562314097,558738.0237506496
Central,cap,450100,Si,-62200.60408096629,15366.494016873228,558738.0237506496
Central,cap,450200,Si,-95285.73833469738,14539.36566052995,558738.0237506496
Central,cap,450300,Si,-96828.87173429436,14500.787325540025,558738.0237506496
Central,cap,450400,Si,-28542.203050549913,16207.954042633637,558738.0237506496
Central,cap,450500,Si,56233.496738132206,18327.346537350688,558738.0237506496
Central,cap,450600,Si,-5025.361685082885,16795.875076770313,558738.0237506496
Central,cap,450700,Si,-4707.904526633001,16803.81150573156,558738.0237506496
Central,cap,450800,Si,-56474.37662699315,15509.649703222554,558738.0237506496
Central,cap,450900,Si,-14886.719838703357,16549.3411229298,558738.0237506496
Central,cap,451000,Si,-65706.84497180389,15278.837994602287,558738.0237506496
Central,cap,451100,Si,-62657.84803567965,15355.062918005393,558738.0237506496
Central,cap,451200,Si,-107092.05497484776,14244.20774452619,558738.0237506496
Central,cap,451300,Si,-58064.413544562514,15469.89878028332,558738.0237506496
Central,cap,451400,Si,-79098.65627995487,14944.042711898514,558738.0237506496
Central,cap,460100,Si,96435.26215973406,19332.390672890735,558738.0237506496
Central,cap,460200,Si,106700.73298355693,19589.027443486306,558738.0237506496
Central,cap,460300,Si,202794.7001678874,21991.37662309457,558738.0237506496
Central,cap,460400,Si,57936.13914160119,18369.912597437415,558738.0237506496
Central,cap,500000,Si,-138111.539479538,13468.720631908933,558738.0237506496
Central,cap,510100,Si,-108129.97468196988,14218.259751848138,558738.0237506496
Central,cap,510300,Si,-139632.71785288624,13430.691172575227,558738.0237506496
Central,cap,510400,Si,87008.48412914036,19096.721222125892,558738.0237506496
Central,cap,510500,Si,-191222.1563889035,12140.955209174797,558738.0237506496
Central,cap,510600,Si,-115002.1685629522,14046.454904823579,558738.0237506496
Central,cap,510700,Si,-85934.40834678881,14773.148910227665,558738.0237506496
Central,cap,510800,Si,-102717.5142644162,14353.57126228698,558738.0237506496
Central,cap,510900,Si,-103901.29255533157,14323.976805014094,558738.0237506496
Central,cap,511000,Si,-117304.26112819793,13988.902590692434,558738.0237506496
Central,cap,511100,Si,-184847.76793427972,12300.314920540392,558738.0237506496
Central,cap,511300,Si,-114739.18912431464,14053.02939078952,558738.0237506496
Central,cap,511400,Si,-126063.6351347141,13769.918240529532,558738.0237506496
Central,cap,511500,Si,-198706.75440186454,11953.84025885077,558738.0237506496
Central,cap,511600,Si,-166423.48626270905,12760.921962329658,558738.0237506496
Central,cap,511700,Si,-123222.92215431912,13840.936065039406,558738.0237506496
Central,cap,511800,Si,-78165.79775324112,14967.364175066356,558738.0237506496
Central,cap,511900,Si,-125402.57800559117,13786.444668757606,558738.0237506496
Central,cap,512000,Si,-112972.1644262562,14097.205008240979,558738.0237506496
Central,cap,513200,Si,183622.16452439976,21512.06323200738,558738.0237506496
Central,cap,513300,Si,271950.835437212,23720.280004827684,558738.0237506496
Central,cap,513400,Si,46670.46824725173,18088.270825078678,558738.0237506496
Central,cap,520100,Si,-157465.2610193581,12984.877593413432,558738.0237506496
Central,cap,520200,Si,-113631.71085323415,14080.716347566531,558738.0237506496
Central,cap,520300,Si,-212294.21115575387,11614.153840003537,558738.0237506496
Central,cap,520400,Si,-140398.36654139732,13411.54995536245,558738.0237506496
Central,cap,520500,Si,-136385.45226417808,13511.872812292933,558738.0237506496
Central,cap,520600,Si,-162516.65084736873,12858.592847713166,558738.0237506496
Central,cap,522300,Si,-96221.9378133209,14515.960673564363,558738.0237506496
Central,cap,522600,Si,-126419.22400645513,13761.028518736006,558738.0237506496
Central,cap,522700,Si,-122831.77348781851,13850.714781701921,558738.0237506496
Central,cap,530100,Si,72485.38680223726,18733.643788953315,558738.0237506496
Central,cap,530300,Si,-8847.345862182352,16700.325472342825,558738.0237506496
Central,cap,530400,Si,56956.00652705628,18345.40928207379,558738.0237506496
Central,cap,530500,Si,83440.54482260901,19007.52273946261,558738.0237506496
Central,cap,530600,Si,-129049.98473213208,13695.259500594082,558738.0237506496
Central,cap,530700,Si,121439.91423941804,19957.506974882832,558738.0237506496
Central,cap,530800,Si,66157.1754005829,18575.438503911955,558738.0237506496
Central,cap,530900,Si,95706.0675230971,19314.16080697481,558738.0237506496
Central,cap,532300,Si,121453.73058850532,19957.852383610018,558738.0237506496
Central,cap,532500,Si,5768.628844216892,17065.724840002807,558738.0237506496
Central,cap,532600,Si,-23601.892301051976,16331.461811371086,558738.0237506496
Central,cap,532800,Si,54246.46082501192,18277.670639522683,558738.0237506496
Central,cap,532900,Si,110895.3498481477,19693.892865101076,558738.0237506496
Central,cap,533100,Si,62384.4052479003,18481.119250094893,558738.0237506496
Central,cap,533300,Si,57669.26007401685,18363.240620747805,558738.0237506496
Central,cap,533400,Si,174020.19751288413,21272.014056719487,558738.0237506496
Central,cap,540100,Si,74731.83635348664,18789.80502773455,558738.0237506496
Central,cap,540200,Si,86408.13635853329,19081.712527860716,558738.0237506496
Central,cap,540300,Si,23936.68200752825,17519.92616908559,558738.0237506496
Central,cap,540400,Si,-67890.93209450027,15224.235816534878,558738.0237506496
Central,cap,540500,Si,25644.077486169183,17562.611056051614,558738.0237506496
Central,cap,540600,Si,89333.95979847386,19154.85811385923,558738.0237506496
Central,cap,542500,Si,115673.03999399405,19813.335118747236,558738.0237506496
Central,cap,610100,Si,33403.33046883404,17756.592380618236,558738.0237506496
Central,cap,610200,Si,81652.6459128952,18962.825266719763,558738.0237506496
Central,cap,610300,Si,3325.9753095168207,17004.658501635306,558738.0237506496
Central,cap,610400,Si,70090.09456791467,18673.76148309525,558738.0237506496
Central,cap,610500,Si,92530.63325884762,19234.774950368574,558738.0237506496
Central,cap,610600,Si,112586.37565487447,19736.168510269246,558738.0237506496
Central,cap,610700,Si,-71300.59187863447,15138.994321931523,558738.0237506496
Central,cap,610800,Si,168627.67713242193,21137.20104720793,558738.0237506496
Central,cap,610900,Si,-71045.73961362371,15145.365628556792,558738.0237506496
Central,cap,611000,Si,-2989.834729742711,16846.763250653818,558738.0237506496
Central,cap,620100,Si,155661.3643208983,20813.043226919843,558738.0237506496
Central,cap,620200,Si,227861.09479752008,22618.036488835387,558738.0237506496
Central,cap,620300,Si,220537.86685468923,22434.955790264616,558738.0237506496
Central,cap,620400,Si,151747.1049228378,20715.18674196833,558738.0237506496
Central,cap,620500,Si,2832.522245614882,16992.322175037756,558738.0237506496
Central,cap,620600,Si,211889.18938841415,22218.738853607738,558738.0237506496
Central,cap,620700,Si,240061.42028494095,22923.044626020906,558738.0237506496
Central,cap,620800,Si,38945.737946119836,17895.15256755038,558738.0237506496
Central,cap,620900,Si,271942.85766378825,23720.08056049209,558738.0237506496
Central,cap,621000,Si,85907.66260263206,19069.200683963187,558738.0237506496
Central,cap,621100,Si,103861.7399225908,19518.05261696215,558738.0237506496
Central,cap,621200,Si,-51773.85509452961,15627.162741534145,558738.0237506496
Central,cap,622900,Si,145119.96623485722,20549.508274768814,558738.0237506496
Central,cap,623000,Si,144862.315605954,20543.067009046234,558738.0237506496
Central,cap,630100,Si,207834.83402622858,22117.379969553098,558738.0237506496
Central,cap,630200,Si,155127.05803803465,20799.68556984825,558738.0237506496
Central,cap,632200,Si,239207.3018832781,22901.69166597933,558738.0237506496
Central,cap,632300,Si,177452.9283973111,21357.83232883016,558738.0237506496
Central,cap,632500,Si,227182.48905010047,22601.071345149896,558738.0237506496
Central,cap,632600,Si,253337.25352458828,23254.94045701209,558738.0237506496
Central,cap,632700,Si,287030.4739226991,24097.27096696486,558738.0237506496
Central,cap,632800,Si,295699.9346152909,24314.007484279657,558738.0237506496
Central,cap,640100,Si,217508.5158598572,22359.222015393814,558738.0237506496
Central,cap,640200,Si,228511.98851994172,22634.308831895927,558738.0237506496
Central,cap,640300,Si,200863.81482723425,21943.10448957824,558738.0237506496
Central,cap,640400,Si,116870.03370273681,19843.259961465803,558738.0237506496
Central,cap,640500,Si,204847.2747286331,22042.690987113212,558738.0237506496
Central,cap,650100,Si,196002.59910055457,21821.57409641125,558738.0237506496
Central,cap,650200,Si,183037.30761131886,21497.441809180356,558738.0237506496
Central,cap,650400,Si,228901.0864613433,22644.036280430966,558738.0237506496
Central,cap,650500,Si,233118.31021514002,22749.466874275884,558738.0237506496
Central,cap,652300,Si,190601.9002074373,21686.556624083318,558738.0237506496
Central,cap,652700,Si,133146.9085710329,20250.181833173207,558738.0237506496
Central,cap,652800,Si,277987.54553257854,23871.19775721185,558738.0237506496
Central,cap,652900,Si,225784.3386420294,22566.11758494812,558738.0237506496
Central,cap,653000,Si,268916.2869202506,23644.41629190365,558738.0237506496
Central,cap,653100,Si,282384.543347956,23981.122702596283,558738.0237506496
Central,cap,653200,Si,302224.12096511846,24477.112143025348,558738.0237506496
Central,cap,654000,Si,151180.24226008038,20701.015175399392,558738.0237506496
Central,cap,654200,Si,166003.62170071277,21071.599661415203,558738.0237506496
Central,cap,654300,Si,169665.2244847321,21163.139731015686,558738.0237506496
Central,cap,110000,SJ,180358.49802583165,19540.335040803715,385000.0
Central,cap,120000,SJ,178070.70434197862,19483.140198707388,385000.0
Central,cap,130100,SJ,146444.96623646558,18692.496746069563,385000.0
Central,cap,130200,SJ,150720.94181666296,18799.396135574498,385000.0
Central,cap,130300,SJ,162142.84843164354,19084.94380094901,385000.0
Central,cap,130400,SJ,122316.60173925354,18089.287633639262,385000.0
Central,cap,130500,SJ,131074.05879818895,18308.224060112647,385000.0
Central,cap,130600,SJ,154316.86113504658,18889.294118534086,385000.0
Central,cap,130700,SJ,175248.56394821347,19412.58668886326,385000.0
Central,cap,130800,SJ,159584.63171682,19020.988383078424,385000.0
Central,cap,130900,SJ,159709.8493400066,19024.11882365809,385000.0
Central,cap,131000,SJ,159032.07341778182,19007.17442560247,385000.0
Central,cap,131100,SJ,148185.1403090566,18736.00109788434,385000.0
Central,cap,140100,SJ,158156.92881563335,18985.295810548756,385000.0
Central,cap,140200,SJ,196319.82106515512,19939.3681167868,385000.0
Central,cap,140300,SJ,146658.5573870344,18697.836524833783,385000.0
Central,cap,140400,SJ,146336.29816942528,18689.780044393556,385000.0
Central,cap,140500,SJ,127762.42538246071,18225.43322471944,385000.0
Central,cap,140600,SJ,203974.88660317607,20130.744755237323,385000.0
Central,cap,140700,SJ,152146.06988494302,18835.0243372815,385000.0
Central,cap,140800,SJ,138262.00363870818,18487.922681125627,385000.0
Central,cap,140900,SJ,182117.17419884598,19584.30194512907,385000.0
Central,cap,141000,SJ,141948.46750333658,18580.084277741338,385000.0
Central,cap,141100,SJ,170830.60568533154,19302.137732291212,385000.0
Central,cap,150100,SJ,184598.16688955517,19646.326762396802,385000.0
Central,cap,150200,SJ,195795.7891772488,19926.267319589144,385000.0
Central,cap,150300,SJ,208695.31164766158,20248.755381349463,385000.0
Central,cap,150400,SJ,171635.3765595421,19322.257004146475,385000.0
Central,cap,150500,SJ,171342.02044557867,19314.92310129739,385000.0
Central,cap,150600,SJ,192254.92164829245,19837.745631365233,385000.0
Central,cap,150700,SJ,105905.0407795229,17678.998609645994,385000.0
Central,cap,150800,SJ,224057.8034100762,20632.817675409828,385000.0
Central,cap,150900,SJ,193215.9455618446,19861.771229204038,385000.0
Central,cap,152200,SJ,158189.75727182726,18986.116521953605,385000.0
Central,cap,152500,SJ,185347.2383079668,19665.053547857093,385000.0
Central,cap,152900,SJ,238890.5312536,21003.63587149792,385000.0
Central,cap,210100,SJ,153684.57020520975,18873.486845288167,385000.0
Central,cap,210200,SJ,161472.80260790934,19068.192655355655,385000.0
Central,cap,210300,SJ,144130.85221671566,18634.643895575813,385000.0
Central,cap,210400,SJ,116520.43664209907,17944.3835062104,385000.0
Central,cap,210500,SJ,116569.25596513202,17945.603989286225,385000.0
Central,cap,210600,SJ,118152.537415883,17985.186025555,385000.0
Central,cap,210700,SJ,164197.27657060424,19136.304504423028,385000.0
Central,cap,210800,SJ,161061.70922434126,19057.915320766453,385000.0
Central,cap,210900,SJ,167915.937680263,19229.2710321645,385000.0
Central,cap,211000,SJ,145509.37583039023,18669.10698591768,385000.0
Central,cap,211100,SJ,164360.92962037525,19140.395830667305,385000.0
Central,cap,211200,SJ,134954.388663661,18405.232306749447,385000.0
Central,cap,211300,SJ,184308.40353331645,19639.082678490835,385000.0
Central,cap,211400,SJ,179814.7221793356,19526.74064464131,385000.0
Central,cap,220100,SJ,150934.2543777319,18804.728949601216,385000.0
Central,cap,220200,SJ,122027.63197031379,18082.06338941577,385000.0
Central,cap,220300,SJ,147410.00938183742,18716.62282470386,385000.0
Central,cap,220400,SJ,125148.21281222907,18160.07791046365,385000.0
Central,cap,220500,SJ,109735.49735327082,17774.760023989693,385000.0
Central,cap,220600,SJ,124207.98525844168,18136.572221618964,385000.0
Central,cap,220700,SJ,170201.82530722048,19286.418222838434,385000.0
Central,cap,220800,SJ,197026.13071734583,19957.02585809157,385000.0
Central,cap,222400,SJ,118610.08614836464,17996.62474386704,385000.0
Central,cap,230100,SJ,113000.09741886276,17856.37502562949,385000.0
Central,cap,230200,SJ,143679.20668758938,18623.352757347657,385000.0
Central,cap,230300,SJ,124688.25273179596,18148.578908452822,385000.0
Central,cap,230400,SJ,119242.89790229806,18012.445037715373,385000.0
Central,cap,230500,SJ,104746.2219870714,17650.028139834707,385000.0
Central,cap,230600,SJ,150840.82443062312,18802.3932009235,385000.0
Central,cap,230700,SJ,112521.49699004473,17844.41001490904,385000.0
Central,cap,230800,SJ,116305.09705709119,17939.000016585203,385000.0
Central,cap,230900,SJ,120536.60871056956,18044.787807922163,385000.0
Central,cap,231000,SJ,103892.4497305701,17628.683833422176,385000.0
Central,cap,231100,SJ,113068.02229044354,17858.07314741901,385000.0
Central,cap,231200,SJ,123342.9991796645,18114.947569649536,385000.0
Central,cap,232700,SJ,93778.83586029122,17375.843486665202,385000.0
Central,cap,310000,SJ,63865.18875209686,16628.002308960346,385000.0
Central,cap,320100,SJ,61151.95882321518,16560.1715607383,385000.0
Central,cap,320200,SJ,72853.25369075917,16852.703932426903,385000.0
Central,cap,320300,SJ,101570.65765748177,17570.63903159497,385000.0
Central,cap,320400,SJ,62310.96403739298,16589.14669109275,385000.0
Central,cap,320500,SJ,53031.39624237417,16357.157496217278,385000.0
Central,cap,320600,SJ,72326.91868686823,16839.545557329628,385000.0
Central,cap,320700,SJ,91105.68053291661,17309.01460348084,385000.0
Central,cap,320800,SJ,94224.13325843001,17386.975921618672,385000.0
Central,cap,320900,SJ,98230.18094546888,17487.127113794646,385000.0
Central,cap,321000,SJ,84383.43882847483,17140.958560869793,385000.0
Central,cap,321100,SJ,70888.77725308372,16803.592021485016,385000.0
Central,cap,321200,SJ,79201.5425429555,17011.41115373181,385000.0
Central,cap,321300,SJ,92671.4893321423,17348.15982346148,385000.0
Central,cap,330100,SJ,-13487.802861660384,14694.177518616414,385000.0
Central,cap,330200,SJ,5121.882887471543,15159.419662344711,385000.0
Central,cap,330300,SJ,9414.000999884138,15266.722615155026,385000.0
Central,cap,330400,SJ,60538.69176129592,16544.83988419032,385000.0
Central,cap,330500,SJ,35479.151928293846,15918.35138836527,385000.0
Central,cap,330600,SJ,-21772.407743402367,14487.062396572863,385000.0
Central,cap,330700,SJ,3504.8200810964545,15118.993092185334,385000.0
Central,cap,330800,SJ,-7569.697176601608,14842.130160742883,385000.0
Central,cap,330900,SJ,26893.17240023479,15703.701900163793,385000.0
Central,cap,331000,SJ,-19221.87182766811,14550.82579446622,385000.0
Central,cap,331100,SJ,-8438.301323566066,14820.415057068773,385000.0
Central,cap,340100,SJ,52736.45105995581,16349.783866656817,385000.0
Central,cap,340200,SJ,51000.451088093316,16306.383867360255,385000.0
Central,cap,340300,SJ,56851.143329007304,16452.651173383107,385000.0
Central,cap,340400,SJ,69546.43186046177,16770.033386669467,385000.0
Central,cap,340500,SJ,50989.40579314967,16306.107734986665,385000.0
Central,cap,340600,SJ,96089.41061815029,17433.60785561168,385000.0
Central,cap,340700,SJ,50968.26818934983,16305.57929489167,385000.0
Central,cap,340800,SJ,37315.85328783126,15964.268922353704,385000.0
Central,cap,341000,SJ,3411.5600317737744,15116.661590952268,385000.0
Central,cap,341100,SJ,63566.838833908834,16620.543561005645,385000.0
Central,cap,341200,SJ,78013.982047416,16981.72214134332,385000.0
Central,cap,341300,SJ,94754.10960967622,17400.22533039983,385000.0
Central,cap,341500,SJ,32793.3255541916,15851.205729012714,385000.0
Central,cap,341600,SJ,95714.98896815296,17424.247314361746,385000.0
Central,cap,341700,SJ,39402.368917389365,16016.431813092657,385000.0
Central,cap,341800,SJ,35451.53629738206,15917.660997592475,385000.0
Central,cap,350100,SJ,-5943.710973992438,14882.779815808111,385000.0
Central,cap,350200,SJ,81102.61691986932,17058.938013154657,385000.0
Central,cap,350300,SJ,17724.909315161425,15474.495323036957,385000.0
Central,cap,350400,SJ,-5053.8248697178005,14905.026968414977,385000.0
Central,cap,350500,SJ,31650.522894623806,15822.635662523517,385000.0
Central,cap,350600,SJ,52324.57048997969,16339.486852407415,385000.0
Central,cap,350700,SJ,4645.287992238423,15147.504789963883,385000.0
Central,cap,350800,SJ,11818.64770045115,15326.838782669201,385000.0
Central,cap,350900,SJ,-13383.04035185945,14696.796581361436,385000.0
Central,cap,360100,SJ,28359.536156099693,15740.360994060416,385000.0
Central,cap,360200,SJ,10334.845227951177,15289.743720856703,385000.0
Central,cap,360300,SJ,-4497.001266430971,14918.94755849715,385000.0
Central,cap,360400,SJ,30926.55383443014,15804.536436018676,385000.0
Central,cap,360500,SJ,-15606.079600480825,14641.220600145902,385000.0
Central,cap,360600,SJ,-15442.201393595838,14645.317555318028,385000.0
Central,cap,360700,SJ,4022.2961961990222,15131.929995062897,385000.0
