adcode,city,province,gamma,gap,raw_capacity_pct,matched_capacity_pct,raw_area_pct,raw_yield_kwh_kwp
510300,自贡,四川,-0.4,1.75,1.9639577944052355,-1.3871020020459146,31.217788593014852,1048.7812177386654
510400,攀枝花,四川,-0.4,1.75,1.1546816190261433,-1.601877779168548,30.176328135895524,1479.3937523503275
510500,泸州,四川,-0.4,1.75,2.383608168441831,-1.3242566012490742,31.75783818754261,951.9706201629873
510600,德阳,四川,-0.4,1.75,1.974242803608539,-1.297114442751124,31.231024408812004,1096.9761675450134
510700,绵阳,四川,-0.4,1.75,1.9508705053166375,-1.259061703834674,31.200946513028647,1153.4637184986427
510800,广元,四川,-0.4,1.75,2.006309927425365,-1.25273587198228,31.272291707226096,1121.313657963331
510900,遂宁,四川,-0.4,1.75,1.8810532024731375,-1.337865648717662,31.111098371755787,1117.6269567760576
511000,内江,四川,-0.4,1.75,1.857147098887646,-1.4104673031231307,31.080333519996216,1091.2265100156906
511100,乐山,四川,-0.4,1.75,2.2976367387337326,-1.3119612298656549,31.647201241581534,963.6559505221097
511300,南充,四川,-0.4,1.75,1.8983620251746824,-1.3214538633939843,31.133373158721422,1096.672547304495
511400,眉山,四川,-0.4,1.75,2.0627376811423126,-1.3218904640073137,31.344908788969228,1076.3129254511596
511500,宜宾,四川,-0.4,1.75,2.3480408433069533,-1.3112076400373485,31.712066467306155,936.9732226758268
511600,广安,四川,-0.4,1.75,2.0308113384870596,-1.2944931734633514,31.303822662344636,997.1335059445349
511700,达州,四川,-0.4,1.75,1.9200653084297636,-1.325993910167389,31.1613031929761,1080.351350741288
511800,雅安,四川,-0.4,1.75,2.3091750964276514,-1.2225530121655726,31.662049996115414,1172.7351772785223
511900,巴中,四川,-0.4,1.75,1.985930144181114,-1.2844755800629937,31.246064889954962,1076.7937646113214
512000,资阳,四川,-0.4,1.75,1.9189930409846179,-1.361378983896433,31.159923288096223,1100.3427004417408
513200,阿坝,四川,-0.4,1.75,1.8520624451213719,-1.084077417741014,31.073790060548333,1677.9973625047705
513300,甘孜,四川,-0.4,1.75,1.9133711238200402,-1.0747428123725975,31.152688422424603,1851.3578623179744
513400,凉山,四川,-0.4,1.75,1.8847778172531138,-1.35414029745754,31.115891592079524,1411.3868406357344
520100,贵阳,贵州,-0.4,1.75,3.0092202537661983,-1.2212775039632473,32.56294065834757,1025.4102343434247
520200,六盘水,贵州,-0.4,1.75,2.8888967269832033,-1.262827055032445,32.40809587356574,1110.6489604578562
520300,遵义,贵州,-0.4,1.75,2.7131874872387662,-1.274914633960078,32.18197501308371,914.5286810310383
520400,安顺,贵州,-0.4,1.75,3.003110886047611,-1.2269658246429338,32.55507849078292,1059.0414080629982
520500,毕节,贵州,-0.4,1.75,2.935528850326463,-1.2222574648066864,32.46810692290965,1066.2636091790857
520600,铜仁,贵州,-0.4,1.75,2.4519623286250347,-1.3516998813841052,31.845803405197827,1009.9435881237374
522300,黔西南,贵州,-0.4,1.75,2.590737404508836,-1.3376557307804626,32.02439355570981,1141.6606667911124
522600,黔东南,贵州,-0.4,1.75,2.5171894017571583,-1.3419260694432111,31.929744363139555,1081.5108505538528
522700,黔南,贵州,-0.4,1.75,2.712462589737341,-1.3059285336246118,32.18104213984938,1090.6332441182744
530100,昆明,云南,-0.4,1.75,2.149538000713891,-1.4119438809741205,31.456612436314057,1486.7608576056687
530300,曲靖,云南,-0.4,1.75,2.431811065273437,-1.3320417646844551,31.819870671008708,1329.0536644448935
530400,玉溪,云南,-0.4,1.75,2.094454151271097,-1.4690165640893316,31.38572482987523,1455.163584269305
530500,保山,云南,-0.4,1.75,1.518447413071855,-1.576744769911409,30.644459660926216,1499.1753978116253
530600,昭通,云南,-0.4,1.75,2.603123753063219,-1.2918585773419866,32.04033359277001,1091.726833405737
530700,丽江,云南,-0.4,1.75,1.7226672575152868,-1.4252195938809442,30.90727092241834,1577.270181599722
530800,普洱,云南,-0.4,1.75,1.537102389392686,-1.61614816648753,30.668466817886618,1465.364537319415
530900,临沧,云南,-0.4,1.75,1.512175653782255,-1.596727467087511,30.636388511057476,1523.2663665299185
532300,楚雄,云南,-0.4,1.75,1.7515721755429814,-1.459222910067104,30.944468766687038,1577.7453900787566
532500,红河,云南,-0.4,1.75,2.1937638380398417,-1.50844310607825,31.513526827419657,1354.975747430001
532600,文山,云南,-0.4,1.75,2.2346330686710436,-1.484864306641287,31.566121589146512,1297.1956103675416
532800,西双版纳,云南,-0.4,1.75,1.0278862845733094,-1.815201078130757,30.013154758255943,1434.6421859609256
532900,大理,云南,-0.4,1.75,1.7217532887983777,-1.4859903759621096,30.90609473274828,1556.4224720560244
533100,德宏,云南,-0.4,1.75,1.3504794251186558,-1.6583467522678252,30.42830104556453,1455.2446602388954
533300,怒江,云南,-0.4,1.75,1.8229043125969513,-1.4293552179434843,31.036266353621713,1452.7038776051756
533400,迪庆,云南,-0.4,1.75,2.053425180886692,-1.246846486568709,31.332924498478288,1686.6254498291269
540100,拉萨,西藏,-0.4,1.75,1.5883149886472214,-1.094066157477236,30.734372498360795,2090.4987557643667
540200,日喀则,西藏,-0.4,1.75,1.4155875814679364,-1.1179923240581813,30.512088969065367,2119.3646636310405
540300,昌都,西藏,-0.4,1.75,1.8113466499332098,-1.0362766889105202,31.02139275545188,1953.4960345609707
540400,林芝,西藏,-0.4,1.75,2.181574217449933,-1.0785055223746731,31.497839960293316,1703.6984288434176
540500,山南,西藏,-0.4,1.75,1.6489560927078983,-1.1186708203760998,30.812411756004423,1955.1306943278964
540600,那曲,西藏,-0.4,1.75,1.5335962241896706,-1.0061081272697114,30.66395472111896,2129.965654853568
542500,阿里,西藏,-0.4,1.75,1.282701135509634,-0.9656261435313508,30.341076917848287,2197.740555983491
610100,西安,陕西,-0.4,1.75,1.1745496419921508,-1.4478409225151534,30.20189636700099,1428.2615076698173
610200,铜川,陕西,-0.4,1.75,1.2437877983506374,-1.3570098353991145,30.290999202553294,1526.3296041831331
610300,宝鸡,陕西,-0.4,1.75,1.530720966136001,-1.2775538462741598,30.660254541059295,1372.59483066389
610400,咸阳,陕西,-0.4,1.75,1.2222471395270107,-1.3879175925550211,30.26327845027168,1502.74269348046
610500,渭南,陕西,-0.4,1.75,1.1643137080563637,-1.3899660852629503,30.18872370634429,1547.0033593226347
610600,延安,陕西,-0.4,1.75,1.4750571982541594,-1.225221088963102,30.588620635469454,1592.2055461018176
610700,汉中,陕西,-0.4,1.75,1.7052801274163754,-1.3131008061439298,30.88489536137784,1224.102074373647
610800,榆林,陕西,-0.4,1.75,1.4425722938759877,-1.134293313950829,30.546815693729613,1704.6858951220072
610900,安康,陕西,-0.4,1.75,1.6074556432943865,-1.3670569985594794,30.75900467652799,1223.4395193645144
611000,商洛,陕西,-0.4,1.75,1.5485180582646807,-1.3332400227404229,30.68315768372878,1360.0884534214917
620100,兰州,甘肃,-0.4,1.75,1.3793547064163025,-1.1414613004228855,30.46546075021739,1736.2916836313648
620200,嘉峪关,甘肃,-0.4,1.75,1.0949600156767936,-1.0788444837321332,30.09947218706572,1881.5756209366991
620300,金昌,甘肃,-0.4,1.75,1.1506592175730246,-1.1139842288784396,30.1711516928177,1867.373674786936
620400,白银,甘肃,-0.4,1.75,1.4633366917025548,-1.110855618491058,30.57353747290732,1729.5598557241117
620500,天水,甘肃,-0.4,1.75,1.949605502686902,-1.1140442712053722,31.19931857653786,1425.53078947641
620600,武威,甘肃,-0.4,1.75,1.1541479577669156,-1.1057141073267385,30.175641365277663,1849.4405589273385
620700,张掖,甘肃,-0.4,1.75,0.943516901049124,-1.1312801568136743,29.90457949136289,1904.0916181516652
620800,平凉,甘肃,-0.4,1.75,1.7614361633016884,-1.1539285189303916,30.957162768453973,1498.5000590961963
620900,酒泉,甘肃,-0.4,1.75,0.9366825110398436,-1.0981018569805712,29.895784289972127,1970.1636336943145
621000,庆阳,甘肃,-0.4,1.75,1.5924730467290038,-1.183971108280013,30.73972351844805,1594.1606290563034
621100,定西,甘肃,-0.4,1.75,1.717263270738023,-1.104936174947424,30.90031651215577,1633.6878804546232
621200,陇南,甘肃,-0.4,1.75,2.1235329223098898,-1.1439728831050378,31.42314640621702,1313.241381022978
622900,临夏,甘肃,-0.4,1.75,1.4945606157493074,-1.117125350060888,30.61371965446673,1716.2552489944824
623000,甘南,甘肃,-0.4,1.75,1.843158496294195,-1.0377123750758943,31.06233153637843,1721.6111423089692
630100,西宁,青海,-0.4,1.75,1.3570910431133232,-1.043769462452926,30.43680956083843,1865.1264000344959
630200,海东,青海,-0.4,1.75,1.4571643030133474,-1.0665596759435347,30.565594203426084,1755.7398254797743
632200,海北,青海,-0.4,1.75,1.2191708348942898,-1.0475703751205767,30.259319542637297,1928.63733515281
632300,黄南,青海,-0.4,1.75,1.7347395910171315,-0.9725837903536648,30.922806852363927,1807.7864789448931
632500,海南,青海,-0.4,1.75,1.5295629188689874,-0.9945183733833908,30.658764245814286,1909.158708998361
632600,果洛,青海,-0.4,1.75,1.816244018973423,-0.9141519462528724,31.027695197503768,1969.9394283971899
632700,玉树,青海,-0.4,1.75,1.759104567268066,-0.9044638528715732,30.95416222902767,2040.1482401964163
632800,海西,青海,-0.4,1.75,1.3112552582499992,-1.0045892345330265,30.37782332238428,2049.436804453718
640100,银川,宁夏,-0.4,1.75,1.092209468106109,-1.1766313332509326,30.09593249738074,1781.9254934662688
640200,石嘴山,宁夏,-0.4,1.75,0.9545818303028808,-1.237418971998594,29.918818989113106,1801.392655730373
640300,吴忠,宁夏,-0.4,1.75,1.316202567031155,-1.1366052242662628,30.384190032070645,1752.6384452852785
640400,固原,宁夏,-0.4,1.75,1.8515346928224874,-1.061046903236973,31.073110894193068,1593.2962647296026
640500,中卫,宁夏,-0.4,1.75,1.4192961563848305,-1.09420261099763,30.516861547630892,1762.3841575431672
650100,乌鲁木齐,新疆,-0.4,1.75,0.7569242635128148,-1.1857141565449592,29.664452746629987,1791.5894581946259
650200,克拉玛依,新疆,-0.4,1.75,0.7257266934556084,-1.1610509301022476,29.624304480115704,1764.432029962525
650400,吐鲁番,新疆,-0.4,1.75,0.2959006073638637,-1.3667699512921572,29.071159724688766,1850.6067409526877
650500,哈密,新疆,-0.4,1.75,0.5225981530732504,-1.2223492446630235,29.362897621793827,1863.4250273663163
652300,昌吉,新疆,-0.4,1.75,0.6071210609751798,-1.2134919890377185,29.47167045976766,1777.856781365315
652700,博州,新疆,-0.4,1.75,0.7681305788736381,-1.2359450530240568,29.678874194676254,1662.7616950255695
652800,巴州,新疆,-0.4,1.75,0.7181893645359372,-1.2616795237118783,29.61460466408137,1959.1114956791548
652900,阿克苏,新疆,-0.4,1.75,0.5991632877902386,-1.3431951312160129,29.461429572477282,1849.8154638182311
653000,克州,新疆,-0.4,1.75,0.47915846132793316,-1.4069484501248453,29.306994924298735,1935.892474683378
653100,喀什,新疆,-0.4,1.75,0.5711775385132567,-1.3692424685566529,29.42541460982109,1965.2585635445637
653200,和田,新疆,-0.4,1.75,0.7224254509940353,-1.250688305378023,29.620056099170245,2008.9218413428707
654000,伊犁,新疆,-0.4,1.75,0.7359999732061029,-1.2607996339611849,29.637525201237324,1699.2371351911622
654200,塔城,新疆,-0.4,1.75,0.7439110061916443,-1.1635088361776846,29.647705938394896,1729.7926197767872
654300,阿勒泰,新疆,-0.4,1.75,0.931838021175091,-1.0218151277753829,29.889549898323708,1740.5478196899257
110000,北京,北京,-0.3,1.6,-0.6093753385552958,-1.0609813146928215,27.906156813272908,1615.797300375941
120000,天津,天津,-0.3,1.6,-0.7667370448979915,-1.1930650724203518,27.70364746033913,1622.997887751501
130100,石家庄,河北,-0.3,1.6,-0.6292907448180451,-1.0518369345660084,27.880527604430338,1600.242454034748
130200,唐山,河北,-0.3,1.6,-0.8758803870850596,-1.2896865125394452,27.563190495827072,1614.8147752715208
130300,秦皇岛,河北,-0.3,1.6,-1.207227491759011,-1.606520031358194,27.136778700203344,1642.4161157752492
130400,邯郸,河北,-0.3,1.6,-0.7063519300110177,-1.1050129041765722,27.78135728458293,1544.4286621737576
130500,邢台,河北,-0.3,1.6,-0.6842203325537977,-1.0926223644782351,27.80983851794405,1564.3001051487984
130600,保定,河北,-0.3,1.6,-0.591008102971724,-1.029345602651821,27.92979367563071,1618.9970489433165
130700,张家口,河北,-0.3,1.6,-0.8605053748444336,-1.2767941061270105,27.582976655068503,1672.728994959959
130800,承德,河北,-0.3,1.6,-0.8855417645557417,-1.2741363602596367,27.55075723397762,1637.459387253014
130900,沧州,河北,-0.3,1.6,-0.7721313147943443,-1.186038387148336,27.696705554765998,1630.5067597818136
131000,廊坊,河北,-0.3,1.6,-0.6827999198992685,-1.1202795823619716,27.81166645216169,1630.739723130607
131100,衡水,河北,-0.3,1.6,-0.7025975981656996,-1.1073731887411564,27.78618874790626,1602.230981423714
140100,太原,山西,-0.3,1.6,-0.8575031737184213,-1.254450109670968,27.58684019863025,1594.3653918168973
140200,大同,山西,-0.3,1.6,-0.9420952716273745,-1.3445831706657696,27.477978319784402,1680.4311360242243
140300,阳泉,山西,-0.3,1.6,-0.9630604229449835,-1.3033451882428326,27.45099819020802,1568.686604733926
140400,长治,山西,-0.3,1.6,-0.9594491874649669,-1.3494617261733954,27.455645502297777,1566.1891998700237
140500,晋城,山西,-0.3,1.6,-0.8618869432692855,-1.2535964694760815,27.581198709631494,1523.2409688312196
140600,朔州,山西,-0.3,1.6,-0.9970661982438012,-1.3910146986081062,27.40723603414206,1697.9477126600962
140700,晋中,山西,-0.3,1.6,-0.8736318763326589,-1.2511646172183366,27.56608411250243,1579.10045344967
140800,运城,山西,-0.3,1.6,-0.7644728488866437,-1.1457692117625928,27.70656126243134,1543.465252606707
140900,忻州,山西,-0.3,1.6,-0.896403749943131,-1.2899177280579432,27.536778905428072,1648.0553219325186
141000,临汾,山西,-0.3,1.6,-0.7883269784170643,-1.173561633481124,27.675863296272496,1552.9110615123125
141100,吕梁,山西,-0.3,1.6,-0.9369661308863853,-1.304408080059971,27.484579029682045,1620.695652354063
150100,呼和浩特,内蒙古,-0.3,1.6,-1.0795356858988248,-1.4610221275913493,27.301105750161604,1738.1061749338596
150200,包头,内蒙古,-0.3,1.6,-1.0773179297835722,-1.4504639161095343,27.3039597885824,1764.9472556392673
150300,乌海,内蒙古,-0.3,1.6,-0.9179566651474791,-1.296330949896651,27.509042380365468,1791.0994290656647
150400,赤峰,内蒙古,-0.3,1.6,-1.0668339436373353,-1.4847032649145109,27.317451668532012,1715.3224828334505
150500,通辽,内蒙古,-0.3,1.6,-0.992781609177773,-1.4266339870382616,27.41274988741369,1716.4723152468778
150600,鄂尔多斯,内蒙古,-0.3,1.6,-1.006794773210673,-1.37341724296709,27.39471629559005,1754.3359836559591
150700,呼伦贝尔,内蒙古,-0.3,1.6,-1.0190634184826353,-1.5044023364430226,27.378927731312608,1584.9981061732717
150800,巴彦淖尔,内蒙古,-0.3,1.6,-0.934862852085816,-1.315803984371933,27.487285746829706,1828.3799264967965
150900,乌兰察布,内蒙古,-0.3,1.6,-1.1478597883030184,-1.5297459691417492,27.21317921397164,1761.5071128720149
152200,兴安,内蒙古,-0.3,1.6,-0.9647531772851492,-1.4396610187072945,27.44881977848341,1694.4383902007858
152500,锡林郭勒,内蒙古,-0.3,1.6,-1.1874247352810952,-1.5816526984655743,27.162262939627624,1748.8107856428235
152900,阿拉善,内蒙古,-0.3,1.6,-0.840372949380952,-1.2366882869913165,27.608885146710804,1863.638147593899
210100,沈阳,辽宁,-0.3,1.6,-1.053831153073359,-1.4525254041964253,27.334185007059176,1612.383045980442
210200,大连,辽宁,-0.3,1.6,-1.3183223015069245,-1.6827015502685505,26.993810384980875,1623.7241395247063
210300,鞍山,辽宁,-0.3,1.6,-1.1038119449585104,-1.4883443947369512,27.269864543974354,1588.7162048516225
210400,抚顺,辽宁,-0.3,1.6,-1.0994214048666406,-1.4831321582117971,27.27551474600698,1533.4606007223633
210500,本溪,辽宁,-0.3,1.6,-1.0775196744774784,-1.4624330376689645,27.303700162601153,1531.2987859587843
210600,丹东,辽宁,-0.3,1.6,-1.1445980531512245,-1.5200787400866278,27.21737675281628,1532.244018591875
210700,锦州,辽宁,-0.3,1.6,-1.105464570886694,-1.5070895111380267,27.26773777364926,1633.382034470009
210800,营口,辽宁,-0.3,1.6,-1.1879317165840564,-1.5667268830152017,27.161610503542644,1624.6511528379388
210900,阜新,辽宁,-0.3,1.6,-1.0301171536993503,-1.438495210482893,27.364702639209426,1643.2540330931695
211000,辽阳,辽宁,-0.3,1.6,-1.0405953335987483,-1.4317580203161762,27.351218231340013,1592.4687536915897
211100,盘锦,辽宁,-0.3,1.6,-1.1546230179300898,-1.5438571150900526,27.204475589135903,1633.3741603499573
211200,铁岭,辽宁,-0.3,1.6,-1.094984663488574,-1.4900531425322106,27.281224404643044,1574.7171110655984
211300,朝阳,辽宁,-0.3,1.6,-1.044710482539446,-1.460775747846943,27.3459224311827,1676.3691059318055
211400,葫芦岛,辽宁,-0.3,1.6,-1.2098346028699414,-1.6063749499730218,27.13342359942077,1664.0092727818721
220100,长春,吉林,-0.3,1.6,-1.1570258687762291,-1.5615235019816875,27.20138335163189,1608.652594429973
220200,吉林,吉林,-0.3,1.6,-1.0905789021510293,-1.4983599691528515,27.28689419495216,1544.9682726123679
220300,四平,吉林,-0.3,1.6,-1.1144940637755396,-1.5093420571969165,27.256117686369198,1598.2915526734926
220400,辽源,吉林,-0.3,1.6,-1.1570036363377834,-1.5370570336530776,27.201411962637877,1550.639269311914
220500,通化,吉林,-0.3,1.6,-1.1935650286113653,-1.5597155629599957,27.154360973780676,1515.60908108027
220600,白山,吉林,-0.3,1.6,-1.1675480406340255,-1.5446719421781552,27.18784233035101,1546.4595932375107
220700,松原,吉林,-0.3,1.6,-1.1159705385679564,-1.5396858143120085,27.254217605582177,1651.667869408819
220800,白城,吉林,-0.3,1.6,-0.9907831136550804,-1.459829791098577,27.41532175857948,1710.6098349195825
222400,延边,吉林,-0.3,1.6,-1.081608284105673,-1.5090244685569298,27.298438515981726,1537.3657808758592
230100,哈尔滨,黑龙江,-0.3,1.6,-1.107789717074703,-1.5545716160812129,27.26474553455276,1543.1757300852066
230200,齐齐哈尔,黑龙江,-0.3,1.6,-0.9639214697890863,-1.4479441019221828,27.449890105888784,1614.7015007108773
230300,鸡西,黑龙江,-0.3,1.6,-1.0787031589776563,-1.5425424815695088,27.302177132088158,1567.8790436948216
230400,鹤岗,黑龙江,-0.3,1.6,-0.9596172909111411,-1.461028639384021,27.455429169360723,1559.8431621988032
230500,双鸭山,黑龙江,-0.3,1.6,-1.0632841273247262,-1.5449765993502451,27.322019940071574,1527.091550133594
230600,大庆,黑龙江,-0.3,1.6,-1.0743111016896956,-1.5194572078511823,27.307829286605955,1627.2871179330057
230700,伊春,黑龙江,-0.3,1.6,-0.9502012998452658,-1.4545174418860718,27.467546642552264,1545.386199817628
230800,佳木斯,黑龙江,-0.3,1.6,-1.0442982049459815,-1.5334419714053915,27.34645299271905,1553.1337475128014
230900,七台河,黑龙江,-0.3,1.6,-1.0849506972941847,-1.5578534398952848,27.294137152277862,1560.9926779952175
231000,牡丹江,黑龙江,-0.3,1.6,-1.1608440889332994,-1.5895952079823306,27.196469670207502,1520.3903288989839
231100,黑河,黑龙江,-0.3,1.6,-0.8953914860284407,-1.4138004700566809,27.538081591546092,1549.6035580537455
231200,绥化,黑龙江,-0.3,1.6,-1.075711048036354,-1.5300803324910572,27.30602769055446,1568.6460791675738
232700,大兴安岭,黑龙江,-0.3,1.6,-0.859441107360126,-1.4103173485663143,27.584346264769643,1513.7242147263487
310000,上海,上海,-0.3,1.6,-1.0848688296344444,-1.3907041903812645,27.294242508067292,1356.1495962287806
320100,南京,江苏,-0.3,1.6,-0.9032622685902547,-1.2466185088414572,27.52795265280541,1354.074838846622
320200,无锡,江苏,-0.3,1.6,-0.9587461199010217,-1.2787909248247686,27.456550282506065,1376.9536127675026
320300,徐州,江苏,-0.3,1.6,-0.9058284300629937,-1.2519613846726174,27.524650250261317,1439.8175170255483
320400,常州,江苏,-0.3,1.6,-0.9096717565265422,-1.235940226477383,27.519704259439703,1354.644157605677
320500,苏州,江苏,-0.3,1.6,-0.9774572537867954,-1.29269536505634,27.432470856170845,1334.9470995772228
320600,南通,江苏,-0.3,1.6,-0.9796717983963754,-1.306378486652804,27.42962095064838,1376.7454344074465
320700,连云港,江苏,-0.3,1.6,-1.0544541275669839,-1.3783798329218055,27.333383298914725,1418.2616475650332
320800,淮安,江苏,-0.3,1.6,-0.9655555792949078,-1.3073480532633353,27.44778716441505,1422.9899417694794
320900,盐城,江苏,-0.3,1.6,-0.9844461479226019,-1.3246266615625002,27.42347682285702,1432.062081124472
321000,扬州,江苏,-0.3,1.6,-0.9142446284590267,-1.2526141075907882,27.513819413897412,1401.5243923462342
321100,镇江,江苏,-0.3,1.6,-0.8933103951797028,-1.225220906158564,27.54075975493775,1372.9702725919192
321200,泰州,江苏,-0.3,1.6,-0.9157432630666373,-1.252966607471362,27.51189081556351,1391.1987326403537
321300,宿迁,江苏,-0.3,1.6,-0.9743624339473511,-1.3104662648539378,27.436453591092167,1420.8728560294128
330100,杭州,浙江,-0.3,1.6,-0.6853268552942993,-1.0091589088748854,27.80841452979985,1193.6308862088551
330200,宁波,浙江,-0.3,1.6,-1.109709738946274,-1.4063657020910505,27.26227465141435,1233.1356895742244
330300,温州,浙江,-0.3,1.6,-0.8626677588556064,-1.1495782382777375,27.580193875210092,1236.975856162534
330400,嘉兴,浙江,-0.3,1.6,-0.9023487180555345,-1.2237747001340835,27.529128304315286,1347.8084492909618
330500,湖州,浙江,-0.3,1.6,-0.8352096988887947,-1.1568317098147651,27.615529752571423,1295.9535000630412
330600,绍兴,浙江,-0.3,1.6,-0.8021405312899854,-1.1123156629689324,27.65808658477753,1176.4445016720567
330700,金华,浙江,-0.3,1.6,-0.6153217753929296,-0.9278438925336308,27.898504322052275,1226.5040148745763
330800,衢州,浙江,-0.3,1.6,-0.5909433356437899,-0.9075888015562804,27.929877024940897,1203.993822127001
330900,舟山,浙江,-0.3,1.6,-1.6559963489654494,-1.9176797243359969,26.55925642364776,1279.9799456135352
331000,台州,浙江,-0.3,1.6,-0.9585169477958733,-1.2476598881654757,27.45684520492273,1180.8912304144342
331100,丽水,浙江,-0.3,1.6,-0.6119221924199447,-0.9111243938045632,27.902879257759984,1200.735066898179
