gamma,spectral_scale,spatial,left_out_province,coverage,n,threshold_density_increase_pct
-0.1,1.3,City anchor,130000,0.95,326,13.10599159427166
-0.1,1.3,City anchor,130000,0.99,326,13.776068514019224
-0.1,1.3,City anchor,130000,1.0,326,14.009894587052042
-0.1,1.3,City anchor,140000,0.5,326,9.593348892083519
-0.1,1.3,City anchor,140000,0.9,326,12.433670888311132
-0.1,1.3,City anchor,140000,0.95,326,13.10599159427166
-0.1,1.3,City anchor,140000,0.99,326,13.776068514019224
-0.1,1.3,City anchor,140000,1.0,326,14.009894587052042
-0.1,1.3,City anchor,150000,0.5,325,9.593348892083519
-0.1,1.3,City anchor,150000,0.9,325,12.27149943154473
-0.1,1.3,City anchor,150000,0.95,325,12.965670421984443
-0.1,1.3,City anchor,150000,0.99,325,13.57956640600364
-0.1,1.3,City anchor,150000,1.0,325,13.895363583622288
-0.1,1.3,City anchor,210000,0.5,323,9.583096676682533
-0.1,1.3,City anchor,210000,0.9,323,12.433670888311132
-0.1,1.3,City anchor,210000,0.95,323,13.10599159427166
-0.1,1.3,City anchor,210000,0.99,323,13.776068514019224
-0.1,1.3,City anchor,210000,1.0,323,14.009894587052042
-0.1,1.3,City anchor,220000,0.5,328,9.595231587022024
-0.1,1.3,City anchor,220000,0.9,328,12.263976108522456
-0.1,1.3,City anchor,220000,0.95,328,12.966089314694496
-0.1,1.3,City anchor,220000,0.99,328,13.776068514019224
-0.1,1.3,City anchor,220000,1.0,328,14.009894587052042
-0.1,1.3,City anchor,230000,0.5,324,9.583096676682533
-0.1,1.3,City anchor,230000,0.9,324,12.1883069291711
-0.1,1.3,City anchor,230000,0.95,324,12.574610531858221
-0.1,1.3,City anchor,230000,0.99,324,13.776068514019224
-0.1,1.3,City anchor,230000,1.0,324,14.009894587052042
-0.1,1.3,City anchor,310000,0.5,336,9.62671304930196
-0.1,1.3,City anchor,310000,0.9,336,12.34948848565578
-0.1,1.3,City anchor,310000,0.95,336,13.10599159427166
-0.1,1.3,City anchor,310000,0.99,336,13.776068514019224
-0.1,1.3,City anchor,310000,1.0,336,14.009894587052042
-0.1,1.3,City anchor,320000,0.5,324,9.615073699631683
-0.1,1.3,City anchor,320000,0.9,324,12.433670888311132
-0.1,1.3,City anchor,320000,0.95,324,13.10599159427166
-0.1,1.3,City anchor,320000,0.99,324,13.776068514019224
-0.1,1.3,City anchor,320000,1.0,324,14.009894587052042
-0.1,1.3,City anchor,330000,0.5,326,9.68011635749868
-0.1,1.3,City anchor,330000,0.9,326,12.433670888311132
-0.1,1.3,City anchor,330000,0.95,326,13.10599159427166
-0.1,1.3,City anchor,330000,0.99,326,13.776068514019224
-0.1,1.3,City anchor,330000,1.0,326,14.009894587052042
-0.1,1.3,City anchor,340000,0.5,321,9.706526224402667
-0.1,1.3,City anchor,340000,0.9,321,12.433670888311132
-0.1,1.3,City anchor,340000,0.95,321,13.10599159427166
-0.1,1.3,City anchor,340000,0.99,321,13.776068514019224
-0.1,1.3,City anchor,340000,1.0,321,14.009894587052042
-0.1,1.3,City anchor,350000,0.5,328,9.68011635749868
-0.1,1.3,City anchor,350000,0.9,328,12.433670888311132
-0.1,1.3,City anchor,350000,0.95,328,13.10599159427166
-0.1,1.3,City anchor,350000,0.99,328,13.776068514019224
-0.1,1.3,City anchor,350000,1.0,328,14.009894587052042
-0.1,1.3,City anchor,360000,0.5,326,9.681826640451852
-0.1,1.3,City anchor,360000,0.9,326,12.433670888311132
-0.1,1.3,City anchor,360000,0.95,326,13.10599159427166
-0.1,1.3,City anchor,360000,0.99,326,13.776068514019224
-0.1,1.3,City anchor,360000,1.0,326,14.009894587052042
-0.1,1.3,City anchor,370000,0.5,321,9.571536779398816
-0.1,1.3,City anchor,370000,0.9,321,12.433670888311132
-0.1,1.3,City anchor,370000,0.95,321,13.10599159427166
-0.1,1.3,City anchor,370000,0.99,321,13.776068514019224
-0.1,1.3,City anchor,370000,1.0,321,14.009894587052042
-0.1,1.3,City anchor,410000,0.5,320,9.677138405391549
-0.1,1.3,City anchor,410000,0.9,320,12.433670888311132
-0.1,1.3,City anchor,410000,0.95,320,13.10599159427166
-0.1,1.3,City anchor,410000,0.99,320,13.776068514019224
-0.1,1.3,City anchor,410000,1.0,320,14.009894587052042
-0.1,1.3,City anchor,420000,0.5,324,9.684533573657106
-0.1,1.3,City anchor,420000,0.9,324,12.433670888311132
-0.1,1.3,City anchor,420000,0.95,324,13.10599159427166
-0.1,1.3,City anchor,420000,0.99,324,13.776068514019224
-0.1,1.3,City anchor,420000,1.0,324,14.009894587052042
-0.1,1.3,City anchor,430000,0.5,323,9.706526224402667
-0.1,1.3,City anchor,430000,0.9,323,12.433670888311132
-0.1,1.3,City anchor,430000,0.95,323,13.10599159427166
-0.1,1.3,City anchor,430000,0.99,323,13.776068514019224
-0.1,1.3,City anchor,430000,1.0,323,14.009894587052042
-0.1,1.3,City anchor,440000,0.5,316,9.783420852181424
-0.1,1.3,City anchor,440000,0.9,316,12.462760442600306
-0.1,1.3,City anchor,440000,0.95,316,13.120832296521012
-0.1,1.3,City anchor,440000,0.99,316,13.776068514019224
-0.1,1.3,City anchor,440000,1.0,316,14.009894587052042
-0.1,1.3,City anchor,450000,0.5,323,9.706526224402667
-0.1,1.3,City anchor,450000,0.9,323,12.433670888311132
-0.1,1.3,City anchor,450000,0.95,323,13.10599159427166
-0.1,1.3,City anchor,450000,0.99,323,13.776068514019224
-0.1,1.3,City anchor,450000,1.0,323,14.009894587052042
-0.1,1.3,City anchor,460000,0.5,333,9.672331212725993
-0.1,1.3,City anchor,460000,0.9,333,12.34948848565578
-0.1,1.3,City anchor,460000,0.95,333,13.10599159427166
-0.1,1.3,City anchor,460000,0.99,333,13.776068514019224
-0.1,1.3,City anchor,460000,1.0,333,14.009894587052042
-0.1,1.3,City anchor,500000,0.5,336,9.630626695500744
-0.1,1.3,City anchor,500000,0.9,336,12.34948848565578
-0.1,1.3,City anchor,500000,0.95,336,13.10599159427166
-0.1,1.3,City anchor,500000,0.99,336,13.776068514019224
-0.1,1.3,City anchor,500000,1.0,336,14.009894587052042
-0.1,1.3,City anchor,510000,0.5,316,9.766814551246572
-0.1,1.3,City anchor,510000,0.9,316,12.462760442600306
-0.1,1.3,City anchor,510000,0.95,316,13.120832296521012
-0.1,1.3,City anchor,510000,0.99,316,13.776068514019224
-0.1,1.3,City anchor,510000,1.0,316,14.009894587052042
-0.1,1.3,City anchor,520000,0.5,328,9.630626695500744
-0.1,1.3,City anchor,520000,0.9,328,12.433670888311132
-0.1,1.3,City anchor,520000,0.95,328,13.10599159427166
-0.1,1.3,City anchor,520000,0.99,328,13.776068514019224
-0.1,1.3,City anchor,520000,1.0,328,14.009894587052042
-0.1,1.3,City anchor,530000,0.5,321,9.672331212725993
-0.1,1.3,City anchor,530000,0.9,321,12.433670888311132
-0.1,1.3,City anchor,530000,0.95,321,13.10599159427166
-0.1,1.3,City anchor,530000,0.99,321,13.776068514019224
-0.1,1.3,City anchor,530000,1.0,321,14.009894587052042
-0.1,1.3,City anchor,540000,0.5,330,9.607407381488663
-0.1,1.3,City anchor,540000,0.9,330,12.291369569064582
-0.1,1.3,City anchor,540000,0.95,330,12.965670421984443
-0.1,1.3,City anchor,540000,0.99,330,13.449591898853974
-0.1,1.3,City anchor,540000,1.0,330,14.009894587052042
-0.1,1.3,City anchor,610000,0.5,327,9.672331212725993
-0.1,1.3,City anchor,610000,0.9,327,12.433670888311132
-0.1,1.3,City anchor,610000,0.95,327,13.10599159427166
-0.1,1.3,City anchor,610000,0.99,327,13.776068514019224
-0.1,1.3,City anchor,610000,1.0,327,14.009894587052042
-0.1,1.3,City anchor,620000,0.5,323,9.583096676682533
-0.1,1.3,City anchor,620000,0.9,323,12.34948848565578
-0.1,1.3,City anchor,620000,0.95,323,13.10599159427166
-0.1,1.3,City anchor,620000,0.99,323,13.776068514019224
-0.1,1.3,City anchor,620000,1.0,323,14.009894587052042
-0.1,1.3,City anchor,630000,0.5,329,9.607407381488663
-0.1,1.3,City anchor,630000,0.9,329,12.274192833855002
-0.1,1.3,City anchor,630000,0.95,329,12.917584223778956
-0.1,1.3,City anchor,630000,0.99,329,13.57956640600364
-0.1,1.3,City anchor,630000,1.0,329,14.009894587052042
-0.1,1.3,City anchor,640000,0.5,332,9.611907963101496
-0.1,1.3,City anchor,640000,0.9,332,12.34948848565578
-0.1,1.3,City anchor,640000,0.95,332,13.10599159427166
-0.1,1.3,City anchor,640000,0.99,332,13.776068514019224
-0.1,1.3,City anchor,640000,1.0,332,14.009894587052042
-0.1,1.3,City anchor,650000,0.5,323,9.593348892083519
-0.1,1.3,City anchor,650000,0.9,323,12.34948848565578
-0.1,1.3,City anchor,650000,0.95,323,13.10599159427166
-0.1,1.3,City anchor,650000,0.99,323,13.776068514019224
-0.1,1.3,City anchor,650000,1.0,323,14.009894587052042
